osm_id,lat,lon,hub_height,rotor_diam,capacity_kw,manufacturer,start_year,country,farm_id
1676058740,56.7638145,8.3579479,,,,,,,736
1676058980,56.8712661,8.5067423,,,,,,,736
1676058981,56.8722807,8.5074513,,,,,,,736
1676069378,56.765452,8.4462141,,,,,,,736
1676069761,56.7598471,8.4336437,,,,,,,736
1676070309,56.9761421,8.7267257,,,,,,,736
1676647117,48.9276442,11.4281917,,,1500.0,,,,2506
1676683528,53.4436296,-3.0121975,,,,,,Pe,1291
1676715765,56.9379645,9.2522559,,,,,,,1686
1676715854,56.9327887,9.2652063,,,,,,,1686
1676716405,56.7891078,9.5445227,,,,,,,2507
1676717253,56.823207,9.4256475,,,,,,,1700
1676718757,56.7573747,9.2870814,,,,,,,2508
1676719700,56.7725691,9.4948302,,,,,,,2094
1676722241,56.8819076,9.3483445,,,,,,,-1
1676728266,56.7809513,9.4600236,,,,,,,2094
1676728269,56.78196,9.4579655,,,,,,,2094
1676729200,56.7594933,9.2882974,,,,,,,2508
1676729206,56.7595463,9.2865213,,,,,,,2508
1676733265,56.9500499,9.3396452,,,,,,,1793
1676733268,56.9502932,9.3359448,,,,,,,1793
1676733279,56.9519729,9.3382975,,,,,,,1793
1676734738,56.7791354,9.465717,,,,,,,2094
1676735670,56.7748499,9.4583765,,,,,,,2094
1676735671,56.7762252,9.4590556,,,,,,,2094
1676737318,56.8088486,9.4114201,,,,,,,1700
1676738787,56.7974224,9.3628654,,,,,,,1700
1676738788,56.798348,9.3596738,,,,,,,1700
1676738789,56.7991601,9.3645337,,,,,,,1700
1676738790,56.8000927,9.3613481,,,,,,,1700
1676739449,56.9699649,9.2963229,,,,,,,1778
1676740178,56.9682309,9.296889,,,,,,,1778
1676740489,56.9664875,9.2974514,,,,,,,1778
1676743037,56.881461,9.5195621,,,,,,,2093
1676743044,56.8821302,9.5166143,,,,,,,2093
1676743049,56.8827901,9.513656,,,,,,,2093
1676746605,56.7220587,9.3093847,,,,,,,2271
1676746608,56.7240712,9.3094261,,,,,,,2271
1676746612,56.7260964,9.3094295,,,,,,,2271
1676747759,56.8789186,9.2999577,,,,,,,1709
1676747760,56.8801728,9.2993598,,,,,,,1709
1676747761,56.8814034,9.2987809,,,,,,,1709
1676752370,54.9121197,9.0431391,,,,,,,2509
1676752592,54.913077,9.3757089,,,,,,,2109
1676752610,55.032267,9.2435939,,,,,,,2510
1676753185,55.032463,9.2883194,31.5,27.0,0.225,Vestas Wind Systems A/S,1993.0,,-1
1676753593,55.0554376,9.1670699,,,,,,,2511
1676754197,55.0166402,9.2182067,,,,,,,2510
1676755114,54.9689634,9.0903454,,,,,,,2512
1676758407,55.0227343,9.21765,,,,,,,2510
1676760513,55.0473781,9.1655755,,,,,,,2511
1676761381,55.0454031,9.1679037,,,,,,,2511
1676761559,55.0430241,9.1707432,,,,,,,2511
1676763222,55.0275374,9.2347234,,,,,,,2510
1676765274,55.0279227,9.2489437,,,,,,,2510
1676765398,55.034478,9.2128497,,,,,,,2510
1676765552,55.047911,9.2561163,,,,,,,2510
1676765567,55.116026,9.2554787,,,,,,,1592
1676765897,55.1188213,9.2520553,,,,,,,1592
1676766013,55.12161,9.2486394,,,,,,,1592
1676767495,55.1115888,9.2364516,,,,,,,1592
1676768262,55.028303,9.2104091,,,,,,,2510
1676768273,54.9426416,9.3349543,,,,,,,1601
1676768522,55.03011,9.2576064,,,,,,,2510
1676771432,54.9077813,9.3524396,,,,,,,2109
1676774107,54.9058262,9.3560762,,,,,,,2109
1676774108,54.9060847,9.3521816,,,,,,,2109
1676774109,54.9075366,9.3563597,,,,,,,2109
1676777050,54.9953979,9.3661509,,,,,,,2513
1676777820,54.9942139,9.3620305,,,,,,,2513
1676781656,55.2816586,10.2157092,,,,,,,1985
1676784934,55.269618,10.0919756,,,,,,,2022
1676858037,53.4336249,-3.0066533,80.0,,,,,Pe,1291
1676882760,55.8822441,8.9201243,,,,,,,2514
1676882761,55.8835227,8.9193725,,,,,,,2514
1676887085,55.7271552,8.8724031,,,,,,,2515
1676887089,55.7286543,8.8724195,,,,,,,2515
1676887487,55.6279164,9.1031996,,,,,,,-1
1676889849,55.4983865,10.3786657,,,,,,,-1
1676893026,55.5845742,10.3513272,50.0,44.0,0.6,Vestas Wind Systems A/S,1997.0,,2073
1676893662,55.4984227,10.1664185,45.0,44.0,0.6,BONUS,1997.0,,2220
1676893833,55.4994036,10.1685792,50.0,44.0,0.6,BONUS,1998.0,,2220
1676894956,55.5345012,10.4161716,50.0,47.0,0.66,Vestas Wind Systems A/S,1997.0,,2516
1676895701,55.531766,10.4161115,50.0,47.0,0.66,Vestas Wind Systems A/S,1999.0,,2516
1676896582,55.4967207,10.1687093,45.0,44.0,0.6,BONUS,1998.0,,2220
1676897465,55.5828168,10.3506844,55.0,44.0,0.6,Vestas Wind Systems A/S,1998.0,,2073
1676897899,55.5476453,10.2568479,47.0,47.0,0.66,Vestas Wind Systems A/S,1998.0,,2517
1676898373,55.5441728,10.2558938,47.0,47.0,0.66,Vestas Wind Systems A/S,1998.0,,2517
1676898382,55.5459083,10.2563799,47.0,47.0,0.66,Vestas Wind Systems A/S,1998.0,,2517
1676900298,55.545249,10.2961396,50.0,48.0,0.75,NEG Micon,1999.0,,2518
1676900302,55.5468089,10.2964893,50.0,48.0,0.75,NEG Micon,1999.0,,2518
1676900306,55.5483194,10.2968349,50.0,48.0,0.75,NEG Micon,1999.0,,2518
1676902540,55.5402175,10.3694825,50.0,48.0,0.75,NEG Micon,1999.0,,2519
1676902549,55.5413942,10.3655955,50.0,48.0,0.75,NEG Micon,1999.0,,2519
1676902552,55.5425523,10.3616977,50.0,48.0,0.75,NEG Micon,1999.0,,2519
1676904767,55.5483338,10.4175143,50.0,48.0,0.75,NEG Micon,1999.0,,2516
1676904789,55.548632,10.4217096,50.0,48.0,0.75,NEG Micon,1999.0,,2516
1676904792,55.5506587,10.4165313,50.0,48.0,0.75,NEG Micon,1999.0,,2516
1676905590,55.5310468,10.3304511,,,,,,,2520
1676905591,55.5323254,10.3297706,,,,,,,2520
1676906136,55.5084585,10.1436304,50.0,50.0,0.8,Nordex,2000.0,,2220
1676906140,55.5101892,10.1399542,50.0,50.0,0.8,Nordex,2000.0,,2220
1676908292,55.4922077,8.7234055,,,,,,,-1
1676911545,55.5591721,8.3623609,67.0,44.0,0.6,,,,2521
1676911549,55.559562,8.3596148,67.0,,0.6,,,,2521
1676912039,55.3988866,8.8893784,,,,,,,-1
1676915523,55.2925521,10.3799915,,,,,,,1899
1677381369,55.2399389,9.0576539,,,,,,,1590
1677381389,55.2409662,9.057447,,,,,,,1590
1677386072,55.2641516,9.0934394,,,,,,,1590
1677386073,55.264716,9.0909048,,,,,,,1590
1677386605,55.267132,9.3192633,,,,,,,2522
1677400857,55.2325616,8.9698927,,,,,,,2523
1677400858,55.2331149,8.9727123,,,,,,,2523
1677400859,55.2342283,8.9710974,,,,,,,2523
1677401151,55.2657919,9.0930045,,,,,,,1590
1677401820,55.2691882,9.3227327,,,,,,,2522
1677402126,55.199095,9.4602028,,,,,,,2524
1677402193,55.2014253,9.4636089,,,,,,,2524
1677402928,55.3020883,9.282538,,,,,,,1509
1677403750,55.291211,9.2831183,,,,,,,1509
1677404497,55.210314,9.5547082,,,,,,,1914
1677405800,55.2104078,9.5581499,,,,,,,1914
1677407060,55.18422,9.6356222,,,,,,,-1
1677415487,55.1629674,9.4612677,,,,,,,-1
1677417959,55.2157815,9.5480184,,,,,,,1914
1677421242,55.2681467,9.3719542,,,,,,,1646
1677423175,55.2345626,9.6310767,,,,,,,2525
1677431050,55.2320488,9.6266247,,,,,,,2525
1677432798,55.2295082,9.6221612,,,,,,,2525
1677454216,55.3408988,9.5464128,,,,,,,-1
1677457085,55.3240707,9.3650992,,,,,,,1509
1677458431,55.3716035,9.3494656,,,,,,,787
1677473302,55.4309755,9.4985206,,,,,,,789
1677489339,54.8894365,10.7225793,18.0,15.6,0.055,Vestas,1981.0,,2526
1677490978,54.8688038,10.7178297,74.9,,1.0,,2000.0,,2526
1677492038,54.8624412,10.7038631,66.1,,0.6,,1997.0,,2526
1677493236,54.8386007,10.6752178,75.0,,0.8,,2000.0,,2526
1677494125,54.8138377,10.6907929,75.0,,0.8,,2000.0,,2527
1677495559,54.8146897,10.694594,73.5,,0.66,,2000.0,,2527
1677496742,54.7612748,10.6994352,74.9,,1.0,,2000.0,,2527
1677498161,54.7663194,10.6988351,74.9,,1.0,,2000.0,,2527
1677499144,54.7594172,10.7285176,74.9,,1.0,,2000.0,,2527
1677502594,54.7524733,10.698898,62.0,,0.6,,1997.0,,2527
1677502609,54.7561321,10.7000487,75.0,,0.9,,2002.0,,2527
1677503945,54.7404392,10.6764285,66.0,,0.6,,1996.0,,2527
1677505729,54.7378634,10.7078483,66.0,,0.6,,1998.0,,2527
1677507884,54.9385875,10.7609145,72.0,,0.6,,1997.0,,1290
1677510793,55.0669877,10.8722089,,,,,,,2528
1677513475,55.0968834,10.880907,,,,,,,2528
1677517223,54.8936707,10.614023,,,,,,,-1
1677523135,54.937003,10.7359503,78.0,,0.6,,1997.0,,1290
1677524995,54.7582481,10.7210235,70.1,,0.9,,2001.0,,2527
1677526695,54.8560275,10.6813734,74.9,,1.0,,2002.0,,2526
1677529132,54.814919,10.705946,75.0,,0.9,,2002.0,,2527
1677530700,55.0441806,10.9112804,49.0,52.0,0.9,NEG Micon,2002.0,,2529
1677532402,55.0482953,10.9135032,49.0,52.0,0.9,NEG Micon,2002.0,,2529
1677537890,55.046238,10.9123899,49.0,52.0,0.9,NEG Micon,2002.0,,2529
1677540130,54.7906066,10.7067018,80.0,,1.5,,2002.0,,2527
1677541006,54.7912265,10.6993341,80.0,,1.5,,2002.0,,2527
1677544068,54.7624996,10.7247241,75.0,,0.9,,2002.0,,2527
1677545717,55.0943131,10.8865108,,,,,,,2528
1677601514,55.8526396,11.5595008,,,,,,,2530
1677602818,56.6644729,9.8913618,,,,,,,-1
1677607531,56.6904956,9.9061196,,,,,,,2097
1677607568,56.6913439,9.9055026,,,,,,,2097
1677612297,56.7619004,9.8231195,,,,,,,2531
1677614757,56.7121113,9.884586,,,,,,,2097
1677614760,56.7126739,9.8820305,,,,,,,2097
1677624237,56.7292753,9.8824747,,,,,,,2097
1677624253,56.729608,9.8800857,,,,,,,2097
1678247220,51.9706428,11.4555073,,,1800.0,Enercon,,,2532
1678247221,51.9728794,11.4526136,,,1800.0,Enercon,,,2532
1678247222,51.9749858,11.4539534,,,1800.0,Enercon,,,2532
1678247232,51.979373,11.4566743,,,1800.0,Enercon,,,2532
1678247235,51.9826905,11.4587666,,,1800.0,Enercon,,,2532
1678247237,51.9842935,11.4597355,,,2000.0,Vestas,,,2532
1678256490,55.11447,10.7268247,30.0,25.0,0.2,Vestas,1989.0,,2533
1678267519,55.0425698,10.5022243,66.0,,0.6,,1997.0,,2534
1678288420,54.9833909,9.8021483,,,,,,,2535
1678288728,54.9833231,9.8063824,,,,,,,2535
1678289111,54.8785328,9.8706468,,,,,,,1311
1678294093,55.1063063,9.045787,,,,,,,1448
1678424865,55.125764,8.9456104,,,,,,,1448
1678425575,55.1173573,8.9355522,,,,,,,1448
1678426425,55.1189911,8.935945,,,,,,,1448
1678427756,55.1305179,8.9508006,,,,,,,1448
1678428453,55.1300742,8.9459994,,,,,,,1448
1678429798,54.9420466,8.7877978,,,,,,,2536
1678429807,54.9431275,8.786318,,,,,,,2536
1678431100,54.9758131,8.7538712,,,,,,,2537
1678431386,55.1493781,8.788327,,,,,,,2538
1678431772,54.9945289,8.7588802,,,,,,,2537
1678432227,55.035423,8.8939425,,,,,,,1593
1678434417,54.9942532,8.8047155,,,,,,,2118
1678435363,54.9505923,8.9109603,,,,,,,1526
1678437031,54.9935109,8.7945965,,,,,,,2118
1678438475,55.0921542,8.7967746,,,,,,,2118
1678440573,55.0911921,8.8015157,,,,,,,2118
1678442225,55.0608908,8.7130856,,,,,,,2118
1678442493,54.9103883,9.0200781,,,,,,,2509
1678446488,55.0260905,8.7988349,,,,,,,2118
1678448194,55.0783179,8.7656879,,,,,,,2118
1678448681,55.0765213,8.7585123,,,,,,,2118
1678450586,55.1521503,8.787643,,,,,,,2538
1678452671,55.094186,8.8631002,,,,,,,2391
1678452677,55.0950404,8.8569949,,,,,,,2391
1678452688,55.0954722,8.8647708,,,,,,,2391
1678452692,55.0963334,8.8586574,,,,,,,2391
1678453311,55.0600184,8.741171,,,,,,,2118
1678453315,55.0619018,8.7441409,,,,,,,2118
1678453585,54.9541121,8.9715001,,,,,,,1526
1678454043,55.0750055,8.8613047,,,,,,,2391
1678455279,55.0733386,8.8522961,,,,,,,2391
1678455280,55.07418,8.8567574,,,,,,,2391
1678456592,55.2220264,8.8597063,,,,,,,1638
1678456593,55.2233715,8.8598186,,,,,,,1638
1678456597,55.2247138,8.859926,,,,,,,1638
1678457044,55.0320808,8.7834848,,,,,,,2118
1678458482,55.0943889,8.8008086,,,,,,,2118
1678459515,54.9219302,8.9658343,,,,,,,1526
1678460588,54.9759945,9.0018989,,,,,,,2539
1678462405,54.9785685,9.0010008,,,,,,,2539
1678463668,54.9734332,9.0028203,,,,,,,2539
1678464537,55.0397725,8.8729752,,,,,,,1593
1678469339,55.2053349,8.7808437,46.0,44.0,0.75,NEG Micon,1998.0,,1638
1678469360,55.2057593,8.7759452,46.0,44.0,0.75,NEG Micon,1998.0,,1638
1678469362,55.2061767,8.7710177,46.0,44.0,0.75,NEG Micon,1997.0,,1638
1678469364,55.2065906,8.7661448,46.0,44.0,0.75,NEG Micon,1997.0,,1638
1678469373,55.2078487,8.7848864,46.0,44.0,0.75,NEG Micon,1998.0,,1638
1678469378,55.2082458,8.7801789,46.0,44.0,0.75,NEG Micon,1998.0,,1638
1678469381,55.2086648,8.7752854,46.0,44.0,0.75,NEG Micon,1998.0,,1638
1678469383,55.2090838,8.7703853,46.0,44.0,0.75,NEG Micon,1998.0,,1638
1678471885,55.0378004,8.7761112,,,,,,,2118
1678472501,55.0680754,8.7102072,,,,,,,2118
1678473707,55.1463706,8.8517965,46.0,47.0,0.66,Vestas Wind Systems A/S,1998.0,,2540
1678477167,53.4850997,7.1309833,,,,,,,32
1678477732,55.0305675,8.8211573,,,,,,,2118
1678483737,54.9277674,8.9772837,,,,,,,1526
1678485060,55.1417751,8.8100981,,,,,,,2538
1678485908,55.1382214,8.8128878,,,,,,,2538
1678490487,55.1133908,9.0040652,,,,,,,1448
1678492345,55.0713234,8.8844888,,,,,,,2391
1678492348,55.072969,8.8817917,,,,,,,2391
1678492364,55.0746027,8.8790716,,,,,,,2391
1678493149,55.058122,8.7381721,,,,,,,2118
1678494436,55.1456542,8.8626931,46.0,47.0,0.66,Vestas Wind Systems A/S,1999.0,,2540
1678495361,55.1433114,8.8513985,46.0,47.0,0.66,Vestas Wind Systems A/S,1999.0,,2540
1678496046,55.1143946,8.9998507,,,,,,,1448
1678497341,55.1056739,8.9775979,,,,,,,1448
1678498881,55.0747334,8.7512581,,,,,,,2118
1678499668,55.1413721,8.8168734,,,,,,,2538
1678502020,54.9697191,9.0378376,,,,,,,1600
1678508177,55.1413607,8.9463096,46.0,60.0,1.3,Nordex,1999.0,,1448
1678510173,55.1422699,8.8677801,46.0,47.0,0.66,Vestas Wind Systems A/S,2000.0,,2540
1678510895,54.9775507,8.9428849,,,,,,,1526
1678512130,54.9708624,9.0037102,,,,,,,2539
1678513436,55.0149544,8.8772733,,,,,,,1593
1678514233,55.145325,8.8681865,46.0,47.0,0.66,Vestas Wind Systems A/S,2001.0,,2540
1678517483,55.1429599,8.8568433,46.0,47.0,0.66,Vestas Wind Systems A/S,2000.0,,2540
1678519666,55.1426134,8.862309,46.0,47.0,0.66,Vestas Wind Systems A/S,2000.0,,2540
1678523327,55.1408562,8.9409412,43.5,42.0,0.6,Wind World,1999.0,,1448
1678563906,55.7052884,8.29257,,,,,,,-1
1678564660,55.6589295,8.3075508,,,,,,,2160
1678564661,55.7358493,8.2455046,,,,,,,-1
1678572117,55.7945104,8.3014379,,,,,,,2541
1678575553,55.7160063,8.7589211,,,,,,,-1
1678581851,55.7468196,8.3197422,,,,,,,2542
1678584537,55.7440561,8.3155113,,,,,,,2542
1678584539,55.7443269,8.3199107,,,,,,,2542
1678584540,55.7465384,8.3151367,,,,,,,2542
1678585040,55.7276257,8.5215823,,,,,,,-1
1678585812,55.7582005,8.4669529,45.0,44.0,0.6,Vestas Wind Systems A/S,1997.0,,2543
1678585813,55.7583986,8.4731108,45.0,44.0,0.6,Vestas Wind Systems A/S,1997.0,,2543
1678585814,55.760716,8.4696295,45.0,44.0,0.6,Vestas Wind Systems A/S,1997.0,,2543
1678585815,55.7609614,8.4755942,45.0,44.0,0.6,Vestas Wind Systems A/S,1997.0,,2543
1678588193,55.7604025,8.4625452,45.0,44.0,0.6,Vestas Wind Systems A/S,1996.0,,2543
1678588196,55.7967165,8.3101253,,,,,,,2541
1678588202,55.7977939,8.3153867,,,,,,,2541
1678591190,55.6027058,8.5856335,,,,,,,1627
1678591193,55.6341055,8.8229156,,,,,,,2544
1678591394,55.6314248,8.8241407,,,,,,,2544
1678594619,55.8135709,8.5514613,45.0,47.0,0.66,Vestas Wind Systems A/S,1999.0,,1699
1678595836,55.7789619,8.3652856,,,,,,,2545
1678596795,55.7455557,8.309815,,,,,,,2542
1678597817,55.8289408,8.6803651,,,,,,,-1
1678601830,55.7828288,8.3854573,,,,,,,2545
1678611169,55.5228767,9.0661529,,,,,,,1664
1678612190,55.5863443,9.1697145,,,,,,,785
1678612908,55.5831944,8.8226376,,,,,,,2251
1678614466,55.4788494,8.9556621,,,,,,,2546
1678614781,55.4815656,8.9560408,,,,,,,2546
1678618124,55.4775028,8.9239717,,,,,,,-1
1678618136,55.5289429,8.8962405,,,,,,,2250
1678618145,55.5375986,8.82414,,,,,,,-1
1678619963,55.4644281,8.9485826,,,,,,,2546
1678619969,55.5461037,8.909288,,,,,,,2250
1679541300,55.0907996,14.8609931,,,,,,,2156
1679562664,49.5890702,10.7381968,126.0,,3000.0,Vestas,2011.0,Bü,2547
1679562671,49.5899483,10.7336543,126.0,,3000.0,Vestas,2011.0,Bü,2547
1679640415,52.2235157,7.8924836,,,,,,,-1
1680484846,42.536631,-1.6263922,,47.0,660.0,Siemens Gamesa,,Ac,680
1680484876,42.5368467,-1.625519,,47.0,660.0,Siemens Gamesa,,Ac,680
1680484881,42.5370102,-1.6230704,,47.0,660.0,Siemens Gamesa,,Ac,680
1680484893,42.5370112,-1.6238818,,47.0,660.0,Siemens Gamesa,,Ac,680
1680484899,42.5369975,-1.6246707,,47.0,660.0,Siemens Gamesa,,Ac,680
1680484943,42.5378486,-1.5221135,,,,,,,680
1680484975,42.5379004,-1.5210349,,,,,,,680
1680484978,42.5379176,-1.5231834,,,,,,,680
1680484982,42.5379168,-1.6226567,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485011,42.5380816,-1.5199822,,,,,,,680
1680485019,42.5381417,-1.6217972,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485048,42.5383128,-1.6209807,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485061,42.5384958,-1.5172125,,,,,,,680
1680485080,42.538568,-1.6069275,,44.0,600.0,Vestas,,Ac,680
1680485090,42.5386436,-1.6080111,,44.0,600.0,Vestas,,Ac,680
1680485103,42.538686,-1.609006,,44.0,600.0,Vestas,,Ac,680
1680485107,42.5386485,-1.6201815,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485119,42.5388039,-1.6059141,,44.0,600.0,Vestas,,Ac,680
1680485143,42.5388381,-1.6100074,,44.0,600.0,Vestas,,Ac,680
1680485151,42.5389797,-1.6109792,,44.0,600.0,Vestas,,Ac,680
1680485183,42.5390048,-1.5161943,,,,,,,680
1680485196,42.539368,-1.6052427,,44.0,600.0,Vestas,,Ac,680
1680485205,42.539439,-1.6153445,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485226,42.5395899,-1.6192138,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485232,42.5396166,-1.6136631,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485236,42.5395631,-1.614472,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485241,42.5396851,-1.6127947,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485292,42.5399112,-1.618421,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485304,42.5405876,-1.6045392,,44.0,600.0,Vestas,,Ac,680
1680485312,42.5410807,-1.6177707,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485375,42.541702,-1.6042356,,44.0,600.0,Vestas,,Ac,680
1680485420,42.5418532,-1.6032112,,44.0,600.0,Vestas,,Ac,680
1680485495,42.5419472,-1.510698,,,,,,,680
1680485505,42.5419875,-1.6205075,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485543,42.5420938,-1.5128465,,,,,,,680
1680485560,42.5421284,-1.5116816,,,,,,,680
1680485620,42.5423958,-1.513925,,,,,,,680
1680485638,42.542406,-1.6024248,,44.0,600.0,Vestas,,Ac,680
1680485695,42.5425526,-1.626019,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485747,42.5425153,-1.514957,,,,,,,680
1680485755,42.5425763,-1.622383,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485770,42.542636,-1.6232459,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485817,42.5427021,-1.6240708,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485824,42.5427719,-1.6249323,,47.0,660.0,Siemens Gamesa,,Ac,680
1680485867,42.5432155,-1.516945,,,,,,,680
1680485888,42.5434917,-1.526514,,,,,,,680
1680485921,42.5437936,-1.5253664,,,,,,,680
1680485944,42.543854,-1.5178596,,,,,,,680
1680485989,42.5442093,-1.5961434,,44.0,600.0,Vestas,,Ac,680
1680486037,42.5441992,-1.5189554,,,,,,,680
1680486050,42.5443071,-1.5971452,,44.0,600.0,Vestas,,Ac,680
1680486078,42.5443841,-1.6021622,,44.0,600.0,Vestas,,Ac,680
1680486092,42.5444063,-1.520034,,,,,,,680
1680486098,42.5445989,-1.6032734,,44.0,600.0,Vestas,,Ac,680
1680486117,42.5444753,-1.521475,,,,,,,680
1680486130,42.5445353,-1.5952083,,44.0,600.0,Vestas,,Ac,680
1680486185,42.544726,-1.5980087,,44.0,600.0,Vestas,,Ac,680
1680486256,42.5450237,-1.6001575,,44.0,600.0,Vestas,,Ac,680
1680486266,42.5450719,-1.6012771,,44.0,600.0,Vestas,,Ac,680
1680486295,42.5450259,-1.6042891,,44.0,600.0,Vestas,,Ac,680
1680486305,42.5451945,-1.594719,,44.0,600.0,Vestas,,Ac,680
1680486307,42.5451942,-1.5990795,,44.0,600.0,Vestas,,Ac,680
1680486356,42.5452622,-1.6053892,,44.0,600.0,Vestas,,Ac,680
1680486366,42.5455272,-1.5938466,,44.0,600.0,Vestas,,Ac,680
1680486413,42.5462294,-1.5931767,,44.0,600.0,Vestas,,Ac,680
1680486440,42.5464579,-1.5921763,,44.0,600.0,Vestas,,Ac,680
1680486472,42.5465981,-1.5869429,,44.0,600.0,Vestas,,Ac,680
1680486488,42.5466625,-1.5879662,,44.0,600.0,Vestas,,Ac,680
1680486544,42.5468455,-1.5891838,,44.0,600.0,Vestas,,Ac,680
1680486566,42.5467884,-1.5912454,,44.0,600.0,Vestas,,Ac,680
1680486572,42.5469665,-1.5902514,,44.0,600.0,Vestas,,Ac,680
1680486585,42.546979,-1.5850766,,44.0,600.0,Vestas,,Ac,680
1680486692,42.5479936,-1.5830892,,44.0,600.0,Vestas,,Ac,680
1680486750,42.5485562,-1.582383,,44.0,600.0,Vestas,,Ac,680
1680486775,42.5486372,-1.5801902,,44.0,600.0,Vestas,,Ac,680
1680486814,42.5487364,-1.5813076,,44.0,600.0,Vestas,,Ac,680
1680486857,42.5492053,-1.5795405,,44.0,600.0,Vestas,,Ac,680
1680486890,42.5493845,-1.5787656,,44.0,600.0,Vestas,,Ac,680
1680486938,42.5500205,-1.5780047,,44.0,600.0,Vestas,,,680
1680486948,42.5506051,-1.5770105,,,,,,,680
1680486994,42.5508829,-1.5611401,,,,,,,680
1680487041,42.5510717,-1.5750898,,,,,,,680
1680487044,42.5510251,-1.5761477,,,,,,,680
1680487080,42.5513437,-1.5741464,,,,,,,680
1680487104,42.5514764,-1.573105,,,,,,,680
1680487138,42.5515571,-1.5607237,,,,,,,680
1680487301,42.5521374,-1.5723239,,,,,,,680
1680487340,42.5522742,-1.5603318,,,,,,,680
1680487371,42.5525923,-1.5713704,,,,,,,680
1680487395,42.5529408,-1.5598635,,,,,,,680
1680487450,42.5535498,-1.559282,,,,,,,680
1680487492,42.5536074,-1.5697181,,,,,,,680
1680487544,42.5539921,-1.5584291,,,,,,,680
1680487576,42.5542295,-1.5689668,,,,,,,680
1680487589,42.5543841,-1.567195,,,,,,,680
1680487603,42.5544182,-1.5575663,,,,,,,680
1680487633,42.5546713,-1.5657733,,,,,,,680
1680487644,42.5547947,-1.5566583,,,,,,,680
1680487660,42.5547871,-1.5681181,,,,,,,680
1680487684,42.5548263,-1.5529288,,,,,,,680
1680487692,42.5549057,-1.5646376,,,,,,,680
1680487758,42.5550514,-1.5538576,,,,,,,680
1680487796,42.5550835,-1.5558646,,,,,,,680
1680487806,42.5551533,-1.551336,,,,,,,680
1680487814,42.5552025,-1.5622922,,,,,,,680
1680487875,42.5552158,-1.554855,,,,,,,680
1680487938,42.5553415,-1.5637697,,,,,,,680
1680487961,42.5555122,-1.5504374,,,,,,,680
1680488017,42.5558373,-1.5495206,,,,,,,680
1680488027,42.5562029,-1.5486668,,,,,,,680
1680488060,42.5563178,-1.547663,,,,,,,680
1680488072,42.5568966,-1.5468555,,,,,,,680
1680488117,42.5575152,-1.5462129,,,,,,,680
1680488168,42.5582512,-1.5457192,,,,,,,680
1680488252,42.5585674,-1.5449556,,,,,,,680
1680488310,42.5590828,-1.5438998,,,,,,,680
1680488347,42.559529,-1.5431135,,,,,,,680
1680488442,42.5603844,-1.5412837,,,,,,,680
1680488458,42.5608361,-1.5392791,,,,,,,680
1680488488,42.5613462,-1.5385082,,,,,,,680
1680488495,42.5620012,-1.5379906,,,,,,,680
1680488530,42.5624454,-1.5370974,,,,,,,680
1680488547,42.5630076,-1.5364491,,,,,,,680
1680488585,42.5638204,-1.5362441,,,,,,,680
1680488600,42.5645096,-1.5357381,,,,,,,680
1680488620,42.5653556,-1.5356164,,,,,,,680
1680488625,42.5655222,-1.5345625,,,,,,,680
1680488630,42.5660343,-1.5337049,,,,,,,680
1680488634,42.5667862,-1.5332758,,,,,,,680
1680488655,42.5674804,-1.5324113,,,,,,,680
1680488661,42.5677269,-1.5313577,,,,,,,680
1680488669,42.5684403,-1.5308556,,,,,,,680
1680746911,42.5250439,-1.6375451,,47.0,660.0,Siemens Gamesa,,Ac,680
1680746915,42.525081,-1.6265602,,47.0,660.0,Siemens Gamesa,,Ac,680
1680746916,42.5250971,-1.6274121,,52.0,850.0,,,Ac,680
1680746929,42.525126,-1.636691,,47.0,660.0,Siemens Gamesa,,Ac,680
1680746932,42.5254024,-1.6257673,,47.0,660.0,Siemens Gamesa,,Ac,680
1680746934,42.5255257,-1.6360394,,47.0,660.0,Siemens Gamesa,,Ac,680
1680746935,42.5256703,-1.6251672,,47.0,660.0,Siemens Gamesa,,Ac,680
1680746950,42.5257337,-1.6351142,,47.0,660.0,Siemens Gamesa,,Ac,680
1680746952,42.525783,-1.6342655,,47.0,660.0,Siemens Gamesa,,Ac,680
1680746954,42.5258213,-1.633406,,47.0,660.0,Siemens Gamesa,,Ac,680
1680746972,42.5266883,-1.622317,,47.0,660.0,Siemens Gamesa,,Ac,680
