farm_id,receptor_id,season,direction_deg,concentration,flux,rotor_height_fraction,evidence_level,conservation_weight,n_observations,source
161,radar_bauer_United Kingdom,autumn,238.1,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
161,radar_bauer_United Kingdom,autumn,248.1,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
162,radar_bauer_United Kingdom,spring,21.700000000000003,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
162,radar_bauer_United Kingdom,spring,31.700000000000003,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
162,radar_bauer_United Kingdom,spring,41.7,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
162,radar_bauer_United Kingdom,spring,51.7,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
162,radar_bauer_United Kingdom,spring,61.7,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
162,radar_bauer_United Kingdom,autumn,208.1,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
162,radar_bauer_United Kingdom,autumn,218.1,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
162,radar_bauer_United Kingdom,autumn,228.1,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
162,radar_bauer_United Kingdom,autumn,238.1,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
162,radar_bauer_United Kingdom,autumn,248.1,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
163,radar_bauer_Sweden,spring,14.5,0.207,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Sweden
163,radar_bauer_Sweden,spring,24.5,0.207,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Sweden
163,radar_bauer_Sweden,spring,34.5,0.207,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Sweden
163,radar_bauer_Sweden,spring,44.5,0.207,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Sweden
163,radar_bauer_Sweden,spring,54.5,0.207,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Sweden
163,radar_bauer_Sweden,autumn,206.5,0.207,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Sweden
163,radar_bauer_Sweden,autumn,216.5,0.207,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Sweden
163,radar_bauer_Sweden,autumn,226.5,0.207,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Sweden
163,radar_bauer_Sweden,autumn,236.5,0.207,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Sweden
163,radar_bauer_Sweden,autumn,246.5,0.207,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Sweden
164,radar_bauer_United Kingdom,spring,21.700000000000003,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
164,radar_bauer_United Kingdom,spring,31.700000000000003,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
164,radar_bauer_United Kingdom,spring,41.7,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
164,radar_bauer_United Kingdom,spring,51.7,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
164,radar_bauer_United Kingdom,spring,61.7,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
164,radar_bauer_United Kingdom,autumn,208.1,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
164,radar_bauer_United Kingdom,autumn,218.1,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
164,radar_bauer_United Kingdom,autumn,228.1,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
164,radar_bauer_United Kingdom,autumn,238.1,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
164,radar_bauer_United Kingdom,autumn,248.1,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_United Kingdom
167,radar_bauer_France,spring,31.700000000000003,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_France
167,radar_bauer_France,spring,41.7,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_France
167,radar_bauer_France,spring,51.7,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_France
167,radar_bauer_France,spring,61.7,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_France
167,radar_bauer_France,spring,71.7,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_France
167,radar_bauer_France,autumn,214.5,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_France
167,radar_bauer_France,autumn,224.5,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_France
167,radar_bauer_France,autumn,234.5,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_France
167,radar_bauer_France,autumn,244.5,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_France
167,radar_bauer_France,autumn,254.5,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_France
170,radar_bauer_Portugal,spring,29.4,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Portugal
170,radar_bauer_Portugal,spring,39.4,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Portugal
170,radar_bauer_Portugal,spring,49.4,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Portugal
170,radar_bauer_Portugal,spring,59.4,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Portugal
170,radar_bauer_Portugal,spring,69.4,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Portugal
170,radar_bauer_Portugal,autumn,223.6,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Portugal
170,radar_bauer_Portugal,autumn,233.6,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Portugal
170,radar_bauer_Portugal,autumn,243.6,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Portugal
170,radar_bauer_Portugal,autumn,253.6,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Portugal
170,radar_bauer_Portugal,autumn,263.6,0.15,50.0,0.5,radar,2.3345942228335628,5,Bauer2018_grid_Portugal
0,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
0,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
0,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
0,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
0,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
0,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
0,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
0,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
0,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
0,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
1,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
1,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
1,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
1,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
1,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
1,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
1,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
1,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
1,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
1,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
3,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
3,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
3,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
3,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
3,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
3,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
3,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
3,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
3,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
3,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
4,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
4,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
4,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
4,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
4,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
4,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
4,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
4,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
4,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
4,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
6,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
6,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
6,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
6,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
6,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
6,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
6,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
6,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
6,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
6,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
8,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
8,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
8,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
8,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
8,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
8,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
8,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
8,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
8,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
8,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
12,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
12,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
12,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
12,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
12,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
12,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
12,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
12,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
12,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
12,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
14,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
14,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
14,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
14,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
14,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
14,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
14,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
14,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
14,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
14,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
19,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
19,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
19,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
19,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
19,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
19,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
19,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
19,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
19,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
19,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
21,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
21,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
21,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
21,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
21,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
21,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
21,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
21,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
21,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
21,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
24,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
24,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
24,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
24,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
24,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
24,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
24,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
24,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
24,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
24,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
28,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
28,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
28,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
28,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
28,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
28,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
28,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
28,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
28,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
28,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
32,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
32,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
32,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
32,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
32,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
32,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
32,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
32,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
32,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
32,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
33,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
33,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
33,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
33,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
33,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
33,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
33,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
33,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
33,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
33,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
34,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
34,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
34,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
34,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
34,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
34,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
34,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
34,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
34,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
34,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
35,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
35,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
35,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
35,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
35,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
35,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
35,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
35,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
35,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
35,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
37,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
37,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
37,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
37,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
37,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
37,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
37,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
37,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
37,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
37,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
38,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
38,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
38,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
38,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
38,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
38,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
38,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
38,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
38,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
38,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
39,era5_Taiwan,spring,15.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
39,era5_Taiwan,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
39,era5_Taiwan,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
39,era5_Taiwan,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
39,era5_Taiwan,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
39,era5_Taiwan,autumn,195.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
39,era5_Taiwan,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
39,era5_Taiwan,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
39,era5_Taiwan,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
39,era5_Taiwan,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
41,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
41,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
41,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
41,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
41,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
41,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
41,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
41,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
41,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
41,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
42,era5_Taiwan,spring,15.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
