species,order,iucn,migratory,weight
Galbula tombacea,Piciformes,LC,False,0.5
Galbula cyanescens,Piciformes,LC,False,0.5
Galbula chalcothorax,Piciformes,LC,False,0.5
Galbula leucogastra,Piciformes,LC,False,0.5
Galbula dea,Piciformes,LC,False,0.5
Jacamerops aureus,Piciformes,LC,False,0.5
Notharchus hyperrhynchus,Piciformes,LC,False,0.5
Notharchus macrorhynchos,Piciformes,LC,False,0.5
Notharchus swainsoni,Piciformes,LC,False,0.5
Notharchus pectoralis,Piciformes,LC,False,0.5
Notharchus ordii,Piciformes,LC,False,0.5
Notharchus tectus,Piciformes,LC,False,0.5
Notharchus subtectus,Piciformes,LC,False,0.5
Cyphos macrodactylus,Piciformes,LC,False,0.5
Nystactes tamatia,Piciformes,LC,False,0.5
Nystactes noanamae,Piciformes,NT,False,1.0
Bucco capensis,Piciformes,LC,False,0.5
Nystalus radiatus,Piciformes,LC,False,0.5
Nystalus chacuru,Piciformes,LC,False,0.5
Nystalus striolatus,Piciformes,LC,False,0.5
Nystalus obamai,Piciformes,,False,0.25
Nystalus maculatus,Piciformes,LC,False,0.5
Hypnelus ruficollis,Piciformes,LC,False,0.5
Hypnelus bicinctus,Piciformes,LC,False,0.5
Malacoptila striata,Piciformes,LC,False,0.5
Malacoptila minor,Piciformes,EN,False,2.0
Malacoptila fusca,Piciformes,LC,False,0.5
Malacoptila semicincta,Piciformes,LC,False,0.5
Malacoptila fulvogularis,Piciformes,LC,False,0.5
Malacoptila rufa,Piciformes,LC,False,0.5
Malacoptila panamensis,Piciformes,LC,False,0.5
Malacoptila mystacalis,Piciformes,LC,False,0.5
Micromonacha lanceolata,Piciformes,LC,False,0.5
Nonnula rubecula,Piciformes,LC,False,0.5
Nonnula sclateri,Piciformes,LC,False,0.5
Nonnula brunnea,Piciformes,LC,False,0.5
Nonnula frontalis,Piciformes,LC,False,0.5
Nonnula ruficapilla,Piciformes,LC,False,0.5
Nonnula amaurocephala,Piciformes,LC,False,0.5
Hapaloptila castanea,Piciformes,LC,False,0.5
Monasa atra,Piciformes,LC,False,0.5
Monasa nigrifrons,Piciformes,LC,False,0.5
Monasa morphoeus,Piciformes,LC,False,0.5
Monasa flavirostris,Piciformes,LC,False,0.5
Chelidoptera tenebrosa,Piciformes,LC,False,0.5
Capito aurovirens,Piciformes,LC,False,0.5
Capito wallacei,Piciformes,VU,False,1.5
Capito fitzpatricki,Piciformes,NT,False,1.0
Capito maculicoronatus,Piciformes,LC,False,0.5
Capito squamatus,Piciformes,LC,False,0.5
Capito hypoleucus,Piciformes,LC,False,0.5
Capito dayi,Piciformes,NT,False,1.0
Capito brunneipectus,Piciformes,LC,False,0.5
Capito niger,Piciformes,LC,False,0.5
Capito auratus,Piciformes,LC,False,0.5
Capito quinticolor,Piciformes,NT,False,1.0
Eubucco richardsoni,Piciformes,LC,False,0.5
Eubucco aurantiicollis,Piciformes,LC,False,0.5
Eubucco bourcierii,Piciformes,LC,False,0.5
Eubucco tucinkae,Piciformes,LC,False,0.5
Eubucco versicolor,Piciformes,LC,False,0.5
Eubucco steerii,Piciformes,LC,False,0.5
Eubucco glaucogularis,Piciformes,NT,False,1.0
Semnornis frantzii,Piciformes,LC,False,0.5
Semnornis ramphastinus,Piciformes,NT,False,1.0
Ramphastos toco,Piciformes,LC,False,0.5
Ramphastos ambiguus,Piciformes,LC,False,0.5
Ramphastos tucanus,Piciformes,LC,False,0.5
Ramphastos cuvieri,Piciformes,LC,False,0.5
Ramphastos dicolorus,Piciformes,LC,False,0.5
Ramphastos brevis,Piciformes,LC,False,0.5
Ramphastos sulfuratus,Piciformes,NT,False,1.0
Ramphastos citreolaemus,Piciformes,NT,False,1.0
Ramphastos vitellinus,Piciformes,LC,False,0.5
Ramphastos culminatus,Piciformes,LC,False,0.5
Ramphastos ariel,Piciformes,NT,False,1.0
Pteroglossus bailloni,Piciformes,NT,False,1.0
Pteroglossus viridis,Piciformes,LC,False,0.5
Pteroglossus inscriptus,Piciformes,LC,False,0.5
Pteroglossus humboldti,Piciformes,LC,False,0.5
Pteroglossus beauharnaisii,Piciformes,LC,False,0.5
Pteroglossus bitorquatus,Piciformes,NT,False,1.0
Pteroglossus sturmii,Piciformes,LC,False,0.5
Pteroglossus azara,Piciformes,LC,False,0.5
Pteroglossus castanotis,Piciformes,LC,False,0.5
Pteroglossus pluricinctus,Piciformes,LC,False,0.5
Pteroglossus aracari,Piciformes,LC,False,0.5
Pteroglossus frantzii,Piciformes,LC,False,0.5
Pteroglossus torquatus,Piciformes,LC,False,0.5
Pteroglossus sanguineus,Piciformes,LC,False,0.5
Pteroglossus erythropygius,Piciformes,LC,False,0.5
Andigena laminirostris,Piciformes,NT,False,1.0
Andigena nigrirostris,Piciformes,LC,False,0.5
Andigena cucullata,Piciformes,LC,False,0.5
Andigena hypoglauca,Piciformes,LC,False,0.5
Selenidera spectabilis,Piciformes,LC,False,0.5
Selenidera piperivora,Piciformes,LC,False,0.5
Selenidera nattereri,Piciformes,LC,False,0.5
Selenidera reinwardtii,Piciformes,LC,False,0.5
Selenidera langsdorffii,Piciformes,LC,False,0.5
Selenidera maculirostris,Piciformes,LC,False,0.5
Selenidera gouldii,Piciformes,LC,False,0.5
Aulacorhynchus wagleri,Piciformes,LC,False,0.5
Aulacorhynchus prasinus,Piciformes,LC,False,0.5
Aulacorhynchus caeruleogularis,Piciformes,LC,False,0.5
Aulacorhynchus albivitta,Piciformes,LC,False,0.5
Aulacorhynchus atrogularis,Piciformes,LC,False,0.5
Aulacorhynchus cyanolaemus,Piciformes,LC,False,0.5
Aulacorhynchus huallagae,Piciformes,NT,False,1.0
Aulacorhynchus coeruleicinctis,Piciformes,LC,False,0.5
Aulacorhynchus haematopygus,Piciformes,LC,False,0.5
Aulacorhynchus whitelianus,Piciformes,LC,False,0.5
Aulacorhynchus derbianus,Piciformes,LC,False,0.5
Aulacorhynchus sulcatus,Piciformes,LC,False,0.5
Aulacorhynchus calorhynchus,Piciformes,LC,False,0.5
Psilopogon pyrolophus,Piciformes,LC,False,0.5
Psilopogon virens,Piciformes,LC,False,0.5
Psilopogon lagrandieri,Piciformes,LC,False,0.5
Psilopogon zeylanicus,Piciformes,LC,False,0.5
Psilopogon lineatus,Piciformes,LC,False,0.5
Psilopogon viridis,Piciformes,LC,False,0.5
Psilopogon faiostrictus,Piciformes,LC,False,0.5
Psilopogon corvinus,Piciformes,LC,False,0.5
Psilopogon chrysopogon,Piciformes,LC,False,0.5
Psilopogon rafflesii,Piciformes,NT,False,1.0
Psilopogon mystacophanos,Piciformes,NT,False,1.0
Psilopogon javensis,Piciformes,LC,False,0.5
Psilopogon flavifrons,Piciformes,LC,False,0.5
Psilopogon franklinii,Piciformes,LC,False,0.5
Psilopogon auricularis,Piciformes,LC,False,0.5
Psilopogon oorti,Piciformes,LC,False,0.5
Psilopogon annamensis,Piciformes,LC,False,0.5
Psilopogon faber,Piciformes,LC,False,0.5
Psilopogon nuchalis,Piciformes,LC,False,0.5
Psilopogon asiaticus,Piciformes,LC,False,0.5
Psilopogon chersonesus,Piciformes,LC,False,0.5
Psilopogon monticola,Piciformes,LC,False,0.5
Psilopogon incognitus,Piciformes,LC,False,0.5
Psilopogon henricii,Piciformes,NT,False,1.0
Psilopogon armillaris,Piciformes,LC,False,0.5
Psilopogon pulcherrimus,Piciformes,LC,False,0.5
Psilopogon australis,Piciformes,LC,False,0.5
Psilopogon cyanotis,Piciformes,LC,False,0.5
Psilopogon duvaucelii,Piciformes,LC,False,0.5
Psilopogon eximius,Piciformes,LC,False,0.5
Psilopogon rubricapillus,Piciformes,LC,False,0.5
Psilopogon malabaricus,Piciformes,LC,False,0.5
Psilopogon haemacephalus,Piciformes,LC,False,0.5
Caloramphus fuliginosus,Piciformes,LC,False,0.5
Caloramphus hayii,Piciformes,NT,False,1.0
Trachylaemus goffinii,Piciformes,LC,False,0.5
Trachylaemus togoensis,Piciformes,LC,False,0.5
Trachylaemus purpuratus,Piciformes,LC,False,0.5
Trachyphonus vaillantii,Piciformes,LC,False,0.5
Trachyphonus erythrocephalus,Piciformes,LC,False,0.5
Trachyphonus margaritatus,Piciformes,LC,False,0.5
Trachyphonus darnaudii,Piciformes,LC,False,0.5
Trachyphonus emini,Piciformes,LC,False,0.5
Trachyphonus usambiro,Piciformes,LC,False,0.5
Cryptolybia olivacea,Piciformes,LC,False,0.5
Gymnobucco bonapartei,Piciformes,LC,False,0.5
Gymnobucco cinereiceps,Piciformes,LC,False,0.5
Gymnobucco sladeni,Piciformes,LC,False,0.5
Gymnobucco peli,Piciformes,LC,False,0.5
Gymnobucco calvus,Piciformes,LC,False,0.5
Gymnobucco vernayi,Piciformes,VU,False,1.5
Stactolaema leucotis,Piciformes,LC,False,0.5
Stactolaema leucogrammica,Piciformes,LC,False,0.5
Stactolaema whytii,Piciformes,LC,False,0.5
Stactolaema anchietae,Piciformes,LC,False,0.5
Pogoniulus scolopaceus,Piciformes,LC,False,0.5
Pogoniulus simplex,Piciformes,LC,False,0.5
Pogoniulus leucomystax,Piciformes,LC,False,0.5
Pogoniulus coryphaea,Piciformes,LC,False,0.5
Pogoniulus atroflavus,Piciformes,LC,False,0.5
Pogoniulus subsulphureus,Piciformes,LC,False,0.5
Pogoniulus bilineatus,Piciformes,LC,False,0.5
Pogoniulus makawai,Piciformes,DD,False,0.25
Pogoniulus uropygialis,Piciformes,,False,0.25
Pogoniulus pusillus,Piciformes,LC,False,0.5
Pogoniulus chrysoconus,Piciformes,LC,False,0.5
Buccanodon duchaillui,Piciformes,LC,False,0.5
Buccanodon dowsetti,Piciformes,LC,False,0.5
Tricholaema hirsuta,Piciformes,LC,False,0.5
Tricholaema diademata,Piciformes,LC,False,0.5
Tricholaema frontata,Piciformes,LC,False,0.5
Tricholaema leucomelas,Piciformes,LC,False,0.5
Tricholaema lacrymosa,Piciformes,LC,False,0.5
Tricholaema melanocephala,Piciformes,LC,False,0.5
Lybius undatus,Piciformes,LC,False,0.5
Lybius vieilloti,Piciformes,LC,False,0.5
Lybius leucocephalus,Piciformes,LC,False,0.5
Lybius senex,Piciformes,LC,False,0.5
Lybius leucogaster,Piciformes,EN,False,2.0
Lybius chaplini,Piciformes,VU,False,1.5
Lybius rubrifacies,Piciformes,NT,False,1.0
Lybius guifsobalito,Piciformes,LC,False,0.5
Lybius torquatus,Piciformes,LC,False,0.5
Pogonornis melanopterus,Piciformes,LC,False,0.5
Pogonornis minor,Piciformes,LC,False,0.5
Pogonornis macclounii,Piciformes,LC,False,0.5
Pogonornis bidentatus,Piciformes,LC,False,0.5
Pogonornis dubius,Piciformes,LC,False,0.5
Pogonornis rolleti,Piciformes,LC,False,0.5
Prodotiscus insignis,Piciformes,LC,False,0.5
Prodotiscus zambesiae,Piciformes,LC,False,0.5
Prodotiscus regulus,Piciformes,LC,False,0.5
Melignomon zenkeri,Piciformes,LC,False,0.5
Melignomon eisentrauti,Piciformes,NT,False,1.0
Indicator pumilio,Piciformes,LC,False,0.5
Indicator willcocksi,Piciformes,LC,False,0.5
Indicator meliphilus,Piciformes,LC,False,0.5
Indicator exilis,Piciformes,LC,False,0.5
Indicator minor,Piciformes,LC,False,0.5
Indicator maculatus,Piciformes,LC,False,0.5
Indicator variegatus,Piciformes,LC,False,0.5
Indicator xanthonotus,Piciformes,LC,False,0.5
Indicator archipelagicus,Piciformes,NT,False,1.0
Indicator indicator,Piciformes,LC,False,0.5
Melichneutes robustus,Piciformes,LC,False,0.5
Jynx torquilla,Piciformes,LC,True,2.0
Jynx ruficollis,Piciformes,LC,False,0.5
Picumnus innominatus,Piciformes,LC,False,0.5
Picumnus aurifrons,Piciformes,LC,False,0.5
Picumnus lafresnayi,Piciformes,LC,False,0.5
Picumnus pumilus,Piciformes,LC,False,0.5
Picumnus exilis,Piciformes,LC,False,0.5
Picumnus sclateri,Piciformes,LC,False,0.5
Picumnus squamulatus,Piciformes,LC,False,0.5
Picumnus nigropunctatus,Piciformes,LC,False,0.5
Picumnus spilogaster,Piciformes,LC,False,0.5
Picumnus minutissimus,Piciformes,LC,False,0.5
Picumnus pygmaeus,Piciformes,LC,False,0.5
Picumnus steindachneri,Piciformes,NT,False,1.0
Picumnus varzeae,Piciformes,NT,False,1.0
Picumnus cirratus,Piciformes,LC,False,0.5
Picumnus dorbignyanus,Piciformes,LC,False,0.5
Picumnus temminckii,Piciformes,LC,False,0.5
Picumnus albosquamatus,Piciformes,LC,False,0.5
Picumnus fuscus,Piciformes,LC,False,0.5
Picumnus rufiventris,Piciformes,LC,False,0.5
Picumnus limae,Piciformes,LC,False,0.5
Picumnus nebulosus,Piciformes,NT,False,1.0
Picumnus castelnau,Piciformes,LC,False,0.5
Picumnus subtilis,Piciformes,LC,False,0.5
Picumnus olivaceus,Piciformes,LC,False,0.5
Picumnus granadensis,Piciformes,LC,False,0.5
Picumnus cinnamomeus,Piciformes,LC,False,0.5
Verreauxia africana,Piciformes,LC,False,0.5
Sasia abnormis,Piciformes,LC,False,0.5
Sasia ochracea,Piciformes,LC,False,0.5
Nesoctites micromegas,Piciformes,LC,False,0.5
Hemicircus concretus,Piciformes,LC,False,0.5
Hemicircus sordidus,Piciformes,LC,False,0.5
Hemicircus canente,Piciformes,LC,False,0.5
Melanerpes candidus,Piciformes,LC,False,0.5
Melanerpes lewis,Piciformes,LC,True,2.0
Melanerpes herminieri,Piciformes,LC,False,0.5
Melanerpes portoricensis,Piciformes,LC,False,0.5
Melanerpes erythrocephalus,Piciformes,LC,True,2.0
Melanerpes formicivorus,Piciformes,LC,False,0.5
Melanerpes cruentatus,Piciformes,LC,False,0.5
Melanerpes flavifrons,Piciformes,LC,False,0.5
Melanerpes chrysauchen,Piciformes,LC,False,0.5
Melanerpes pulcher,Piciformes,LC,False,0.5
Melanerpes pucherani,Piciformes,LC,False,0.5
Melanerpes cactorum,Piciformes,LC,False,0.5
Melanerpes striatus,Piciformes,LC,False,0.5
Melanerpes radiolatus,Piciformes,LC,False,0.5
Melanerpes chrysogenys,Piciformes,LC,False,0.5
Melanerpes hypopolius,Piciformes,LC,False,0.5
Melanerpes pygmaeus,Piciformes,LC,False,0.5
Melanerpes rubricapillus,Piciformes,LC,False,0.5
Melanerpes uropygialis,Piciformes,LC,False,0.5
Melanerpes hoffmannii,Piciformes,LC,False,0.5
Melanerpes aurifrons,Piciformes,LC,False,0.5
Melanerpes carolinus,Piciformes,LC,False,0.5
Melanerpes superciliaris,Piciformes,LC,False,0.5
Sphyrapicus thyroideus,Piciformes,LC,True,2.0
Sphyrapicus varius,Piciformes,LC,True,2.0
Sphyrapicus nuchalis,Piciformes,LC,True,2.0
Sphyrapicus ruber,Piciformes,LC,True,2.0
Xiphidiopicus percussus,Piciformes,LC,False,0.5
Pardipicus nivosus,Piciformes,LC,False,0.5
Pardipicus caroli,Piciformes,LC,False,0.5
Geocolaptes olivaceus,Piciformes,NT,False,1.0
Campethera punctuligera,Piciformes,LC,False,0.5
Campethera bennettii,Piciformes,LC,False,0.5
Campethera scriptoricauda,Piciformes,LC,False,0.5
Campethera nubica,Piciformes,LC,False,0.5
Campethera abingoni,Piciformes,LC,False,0.5
Campethera mombassica,Piciformes,LC,False,0.5
Campethera notata,Piciformes,NT,False,1.0
Campethera maculosa,Piciformes,LC,False,0.5
Campethera cailliautii,Piciformes,LC,False,0.5
Campethera tullbergi,Piciformes,LC,False,0.5
Campethera taeniolaema,Piciformes,LC,False,0.5
Picoides temminckii,Piciformes,LC,False,0.5
Picoides nanus,Piciformes,LC,False,0.5
Picoides canicapillus,Piciformes,LC,False,0.5
Picoides maculatus,Piciformes,LC,False,0.5
Picoides ramsayi,Piciformes,VU,False,1.5
Picoides moluccensis,Piciformes,LC,False,0.5
Picoides kizuki,Piciformes,LC,False,0.5
Picoides tridactylus,Piciformes,LC,False,0.5
Picoides funebris,Piciformes,LC,False,0.5
Picoides dorsalis,Piciformes,,False,0.25
Picoides arcticus,Piciformes,LC,False,0.5
Dendropicos dorae,Piciformes,NT,False,1.0
Leiopicus auriceps,Piciformes,LC,False,0.5
Leiopicus medius,Piciformes,LC,False,0.5
Leiopicus mahrattensis,Piciformes,LC,False,0.5
Dendropicos namaquus,Piciformes,LC,False,0.5
Dendropicos xantholophus,Piciformes,LC,False,0.5
Dendropicos pyrrhogaster,Piciformes,LC,False,0.5
Dendropicos elachus,Piciformes,LC,False,0.5
Dendropicos poecilolaemus,Piciformes,LC,False,0.5
Dendropicos abyssinicus,Piciformes,LC,False,0.5
Dendropicos fuscescens,Piciformes,LC,False,0.5
Dendropicos gabonensis,Piciformes,LC,False,0.5
Dendropicos lugubris,Piciformes,LC,False,0.5
Dendropicos stierlingi,Piciformes,NT,False,1.0
Dendropicos elliotii,Piciformes,LC,False,0.5
Dendropicos johnstoni,Piciformes,LC,False,0.5
Dendropicos goertae,Piciformes,LC,False,0.5
Dendropicos spodocephalus,Piciformes,LC,False,0.5
Dendropicos griseocephalus,Piciformes,LC,False,0.5
Dendropicos obsoletus,Piciformes,LC,False,0.5
Dryobates nuttallii,Piciformes,LC,False,0.5
Dryobates scalaris,Piciformes,LC,False,0.5
Dryobates pubescens,Piciformes,LC,False,0.5
Dryobates cathpharius,Piciformes,LC,False,0.5
Dryobates pernyii,Piciformes,LC,False,0.5
Dryobates minor,Piciformes,LC,False,0.5
Veniliornis passerinus,Piciformes,LC,False,0.5
Veniliornis frontalis,Piciformes,LC,False,0.5
Veniliornis spilogaster,Piciformes,LC,False,0.5
Veniliornis mixtus,Piciformes,LC,True,2.0
Veniliornis lignarius,Piciformes,LC,False,0.5
Veniliornis callonotus,Piciformes,LC,False,0.5
Veniliornis dignus,Piciformes,LC,False,0.5
Veniliornis nigriceps,Piciformes,LC,False,0.5
Veniliornis sanguineus,Piciformes,LC,False,0.5
Veniliornis kirkii,Piciformes,LC,False,0.5
Veniliornis affinis,Piciformes,LC,False,0.5
Veniliornis chocoensis,Piciformes,LC,False,0.5
Veniliornis cassini,Piciformes,LC,False,0.5
Veniliornis maculifrons,Piciformes,LC,False,0.5
Leuconotopicus borealis,Piciformes,NT,False,1.0
Leuconotopicus fumigatus,Piciformes,LC,False,0.5
Leuconotopicus arizonae,Piciformes,LC,False,0.5
Leuconotopicus stricklandi,Piciformes,LC,False,0.5
Leuconotopicus villosus,Piciformes,LC,False,0.5
Leuconotopicus albolarvatus,Piciformes,LC,False,0.5
Dendrocopos hyperythrus,Piciformes,LC,True,2.0
Dendrocopos macei,Piciformes,LC,False,0.5
Dendrocopos analis,Piciformes,LC,False,0.5
Dendrocopos atratus,Piciformes,LC,False,0.5
Dendrocopos darjellensis,Piciformes,LC,False,0.5
Dendrocopos himalayensis,Piciformes,LC,False,0.5
Dendrocopos assimilis,Piciformes,LC,False,0.5
Dendrocopos syriacus,Piciformes,LC,False,0.5
Dendrocopos leucopterus,Piciformes,LC,False,0.5
Dendrocopos major,Piciformes,LC,False,0.5
Dendrocopos noguchii,Piciformes,EN,False,2.0
Dendrocopos leucotos,Piciformes,LC,False,0.5
Dendrocopos owstoni,Piciformes,NT,False,1.0
Piculus simplex,Piciformes,LC,False,0.5
Piculus callopterus,Piciformes,LC,False,0.5
Piculus leucolaemus,Piciformes,LC,False,0.5
Piculus litae,Piciformes,LC,False,0.5
Piculus flavigula,Piciformes,LC,False,0.5
Piculus chrysochloros,Piciformes,LC,False,0.5
Piculus aurulentus,Piciformes,NT,False,1.0
Colaptes rubiginosus,Piciformes,LC,False,0.5
Colaptes aeruginosus,Piciformes,LC,False,0.5
Colaptes auricularis,Piciformes,LC,False,0.5
Colaptes rivolii,Piciformes,LC,False,0.5
Colaptes atriceps,Piciformes,LC,False,0.5
Colaptes atricollis,Piciformes,LC,False,0.5
Colaptes punctigula,Piciformes,LC,False,0.5
Colaptes melanochloros,Piciformes,LC,False,0.5
Colaptes melanolaimus,Piciformes,LC,False,0.5
Colaptes auratus,Piciformes,LC,True,2.0
Colaptes cafer,Piciformes,LC,True,2.0
Colaptes mexicanoides,Piciformes,LC,False,0.5
Colaptes chrysoides,Piciformes,LC,False,0.5
Colaptes oceanicus,Piciformes,EX,False,0.25
Colaptes fernandinae,Piciformes,EN,False,2.0
Colaptes pitius,Piciformes,LC,False,0.5
Colaptes rupicola,Piciformes,LC,False,0.5
Colaptes cinereicapillus,Piciformes,LC,False,0.5
Colaptes campestris,Piciformes,LC,False,0.5
Colaptes campestroides,Piciformes,LC,False,0.5
Celeus loricatus,Piciformes,LC,False,0.5
Celeus undatus,Piciformes,LC,False,0.5
Celeus castaneus,Piciformes,LC,False,0.5
Celeus elegans,Piciformes,LC,False,0.5
Celeus lugubris,Piciformes,LC,False,0.5
Celeus flavescens,Piciformes,LC,False,0.5
Celeus ochraceus,Piciformes,LC,False,0.5
Celeus flavus,Piciformes,LC,False,0.5
Celeus spectabilis,Piciformes,LC,False,0.5
Celeus obrieni,Piciformes,VU,False,1.5
Celeus torquatus,Piciformes,LC,False,0.5
Celeus occidentalis,Piciformes,LC,False,0.5
Celeus tinnunculus,Piciformes,VU,False,1.5
Celeus galeatus,Piciformes,VU,False,1.5
Hylatomus schulzii,Piciformes,NT,False,1.0
Hylatomus lineatus,Piciformes,LC,False,0.5
Hylatomus fuscipennis,Piciformes,LC,False,0.5
Hylatomus pileatus,Piciformes,LC,False,0.5
Dryocopus javensis,Piciformes,LC,False,0.5
Dryocopus hodgei,Piciformes,VU,False,1.5
Dryocopus martius,Piciformes,LC,False,0.5
Campephilus pollens,Piciformes,LC,False,0.5
Campephilus splendens,Piciformes,LC,False,0.5
Campephilus haematogaster,Piciformes,LC,False,0.5
Campephilus rubricollis,Piciformes,LC,False,0.5
Campephilus robustus,Piciformes,LC,False,0.5
Campephilus melanoleucos,Piciformes,LC,False,0.5
Campephilus guatemalensis,Piciformes,LC,False,0.5
Campephilus gayaquilensis,Piciformes,LC,False,0.5
Campephilus leucopogon,Piciformes,LC,False,0.5
Campephilus magellanicus,Piciformes,LC,False,0.5
Campephilus principalis,Piciformes,CR,False,2.5
Campephilus imperialis,Piciformes,CR (PE),False,0.25
Chrysophlegma miniaceum,Piciformes,LC,False,0.5
Chrysophlegma mentale,Piciformes,NT,False,1.0
Chrysophlegma humii,Piciformes,NT,False,1.0
Chrysophlegma flavinucha,Piciformes,LC,False,0.5
Picus chlorolophus,Piciformes,LC,False,0.5
Picus puniceus,Piciformes,LC,False,0.5
Picus viridanus,Piciformes,LC,False,0.5
Picus vittatus,Piciformes,LC,False,0.5
Picus xanthopygaeus,Piciformes,LC,False,0.5
Picus squamatus,Piciformes,LC,False,0.5
Picus awokera,Piciformes,LC,False,0.5
Picus viridis,Piciformes,LC,False,0.5
Picus sharpei,Piciformes,LC,False,0.5
Picus vaillantii,Piciformes,LC,False,0.5
Picus rabieri,Piciformes,NT,False,1.0
Picus erythropygius,Piciformes,LC,False,0.5
Picus canus,Piciformes,LC,False,0.5
Picus guerini,Piciformes,LC,False,0.5
Picus dedemi,Piciformes,NT,False,1.0
Dinopium shorii,Piciformes,LC,False,0.5
Dinopium javanense,Piciformes,LC,False,0.5
Dinopium everetti,Piciformes,NT,False,1.0
Dinopium benghalense,Piciformes,LC,False,0.5
Dinopium psarodes,Piciformes,LC,False,0.5
Chrysocolaptes validus,Piciformes,LC,False,0.5
Chrysocolaptes lucidus,Piciformes,LC,False,0.5
Chrysocolaptes haematribon,Piciformes,LC,False,0.5
Chrysocolaptes xanthocephalus,Piciformes,EN,False,2.0
Chrysocolaptes erythrocephalus,Piciformes,NT,False,1.0
Chrysocolaptes strictus,Piciformes,NT,False,1.0
