ID,Country,Latitude,Longitude,Hub.height,turbine.rotorDiameter,turbine.capacity,Number.of.turbines,Total.power,Status
21050,France,49.595,2.036,70.2,92.5,2050.0,6.0,12300.0,Production
24128,France,49.648,2.808,95.0,100.0,2000.0,5.0,10000.0,Production
402,France,49.589,2.05,80.0,90.0,2300.0,5.0,11500.0,Production
22818,France,49.614,2.037,75.9,100.0,2500.0,4.0,10000.0,Production
20209,France,49.548,2.105,119.0,82.0,2000.0,5.0,10000.0,Production
30069,France,49.649,2.073,78.2,103.0,2350.0,6.0,14100.0,Production
7162,France,49.679,2.232,68.3,90.0,2500.0,5.0,12500.0,Production
27443,France,49.543,2.283,75.9,100.0,2500.0,4.0,10000.0,Production
400,France,49.548,2.291,80.0,90.0,2300.0,5.0,11500.0,Production
27345,France,49.606,2.164,69.8,92.0,2350.0,7.0,16450.0,Production
7163,France,49.604,2.511,53.9,71.0,2300.0,5.0,11500.0,Production
7164,France,49.604,2.511,110.0,71.0,2000.0,6.0,12000.0,Production
11160,France,49.604,2.511,53.9,71.0,2000.0,5.0,10000.0,Production
30129,France,49.692,1.99,69.8,92.0,2350.0,3.0,7050.0,Production
262,France,49.579,2.286,98.0,71.0,2300.0,5.0,11500.0,Production
22819,France,49.679,1.991,70.2,92.5,2050.0,6.0,12300.0,Production
22753,France,48.747,-0.046,40.2,52.9,800.0,6.0,4800.0,Production
27176,France,48.741,0.372,95.0,100.0,2000.0,5.0,10000.0,Production
7155,France,48.61,0.274,66.0,64.0,1000.0,2.0,2000.0,Production
25027,France,48.708,-0.062,80.0,100.0,2000.0,5.0,10000.0,Production
30327,France,48.868,-0.018,22.8,30.0,250.0,1.0,250.0,Production
27310,France,48.667,-0.198,,,,5.0,,Production
27309,France,48.643,-0.256,98.0,100.0,2200.0,11.0,24200.0,Production
24940,France,50.158,2.744,80.0,90.0,2000.0,1.0,2000.0,Production
26680,France,50.195,2.912,94.0,112.0,3300.0,7.0,23100.0,Production
24456,France,50.547,2.202,78.0,82.0,2300.0,2.0,4600.0,Production
22809,France,50.371,2.248,75.9,100.0,2500.0,2.0,5000.0,Production
7058,France,50.36,1.94,80.0,90.0,2000.0,6.0,12000.0,Production
2885,France,50.586,2.208,62.2,82.0,2350.0,3.0,7050.0,Production
18363,France,50.237,2.232,78.2,103.0,3000.0,7.0,21000.0,Production
395,France,50.304,2.256,70.0,80.0,1670.0,5.0,8350.0,Production
24052,France,50.226,2.318,69.0,92.5,2050.0,6.0,12300.0,Production
30841,France,50.604,2.183,73.0,105.0,3450.0,3.0,10350.0,Production
27892,France,50.597,2.244,80.0,92.5,2050.0,4.0,8200.0,Production
22810,France,50.363,2.276,76.7,101.0,3000.0,4.0,12000.0,Production
24935,France,50.267,2.49,69.0,92.5,2050.0,6.0,12300.0,Production
24936,France,50.267,2.49,69.0,92.5,2050.0,6.0,12300.0,Production
19227,France,50.17,2.843,78.0,80.0,2000.0,3.0,6000.0,Production
21591,France,50.533,1.963,78.0,82.0,2000.0,6.0,12000.0,Production
5277,France,50.929,1.814,49.0,48.0,800.0,3.0,2400.0,Production
17395,France,50.486,2.322,88.0,103.0,3000.0,1.0,3000.0,Production
22778,France,50.486,2.322,88.0,103.0,3000.0,3.0,9000.0,Production
16705,France,50.265,2.259,84.0,103.0,2850.0,8.0,22800.0,Production
22811,France,50.561,1.7,70.2,92.5,2050.0,3.0,6150.0,Production
184,France,50.522,2.006,85.0,71.0,2000.0,5.0,10000.0,Production
325,France,50.516,2.041,85.0,71.0,2000.0,10.0,20000.0,Production
9982,France,50.473,2.163,85.0,71.0,2000.0,2.0,4000.0,Production
9983,France,50.494,2.136,85.0,71.0,2000.0,4.0,8000.0,Production
9984,France,50.483,2.171,85.0,71.0,2000.0,9.0,18000.0,Production
9985,France,50.54,2.201,85.0,71.0,2000.0,5.0,10000.0,Production
9986,France,50.547,2.099,85.0,71.0,2000.0,4.0,8000.0,Production
9987,France,50.514,2.098,85.0,71.0,2000.0,13.0,26000.0,Production
17521,France,50.522,2.006,85.0,71.0,2000.0,10.0,20000.0,Production
19407,France,50.54,2.201,85.0,71.0,2000.0,4.0,8000.0,Production
23877,France,50.514,2.098,85.0,71.0,2000.0,4.0,8000.0,Production
30073,France,50.139,3.092,88.7,116.8,3000.0,4.0,12000.0,Production
23,France,50.556,2.19,64.0,77.0,1500.0,6.0,9000.0,Production
297,France,50.569,2.192,64.0,77.0,1500.0,6.0,9000.0,Production
298,France,50.575,2.103,64.0,77.0,1500.0,5.0,7500.0,Production
299,France,50.591,2.118,64.0,77.0,1500.0,8.0,12000.0,Production
20350,France,50.224,2.955,40.2,52.9,800.0,18.0,14400.0,Production
16279,France,50.409,2.543,80.0,93.0,2300.0,5.0,11500.0,Production
16797,France,50.567,2.311,91.5,117.0,3450.0,6.0,20700.0,Production
30840,France,50.174,2.985,94.0,112.0,3300.0,8.0,26400.0,Production
10689,France,50.573,2.363,98.0,71.0,2300.0,4.0,9200.0,Production
6766,France,50.138,2.768,80.0,90.0,2000.0,4.0,8000.0,Production
20819,France,50.344,2.48,105.0,90.0,3000.0,4.0,12000.0,Production
21519,France,50.291,2.276,80.0,92.5,2050.0,4.0,8200.0,Production
20820,France,50.388,2.47,105.0,90.0,3000.0,4.0,12000.0,Production
4114,France,50.828,1.847,59.0,71.0,2300.0,5.0,11500.0,Production
236,France,50.595,2.206,59.0,82.0,2000.0,4.0,8000.0,Production
21517,France,50.229,2.35,69.0,82.0,2050.0,6.0,12300.0,Production
199,France,50.722,1.566,50.0,51.5,750.0,4.0,3000.0,Production
19935,France,50.344,2.48,105.0,90.0,3000.0,4.0,12000.0,Production
18495,France,50.569,1.65,45.0,44.0,900.0,1.0,900.0,Production
20821,France,50.385,2.472,105.0,90.0,3000.0,2.0,6000.0,Production
6118,France,50.328,2.43,105.0,90.0,3000.0,4.0,12000.0,Production
17434,France,50.223,2.87,67.0,80.0,2000.0,3.0,6000.0,Production
446,France,50.68,2.18,59.0,82.0,2050.0,6.0,12300.0,Production
21516,France,50.238,2.361,80.0,82.0,2050.0,6.0,12300.0,Production
24937,France,50.353,1.907,80.0,90.0,2000.0,3.0,6000.0,Production
21518,France,50.292,2.274,70.2,92.5,2050.0,4.0,8200.0,Production
30074,France,50.06,3.056,94.0,112.0,3450.0,10.0,34500.0,Production
16278,France,50.61,1.965,97.0,71.0,2300.0,4.0,9200.0,Production
21245,France,50.61,1.965,97.0,71.0,2300.0,5.0,11500.0,Production
24984,France,50.6,2.233,75.9,100.0,2500.0,5.0,12500.0,Production
30072,France,50.6,2.233,70.2,92.5,2050.0,1.0,2050.0,Production
396,France,50.566,1.721,65.0,82.5,1500.0,6.0,9000.0,Production
11188,France,50.147,2.805,80.0,90.0,2000.0,5.0,10000.0,Production
26404,France,50.398,1.835,85.8,113.0,3200.0,4.0,12800.0,Production
26405,France,50.398,1.835,85.8,113.0,3200.0,4.0,12800.0,Production
26406,France,50.398,1.835,85.8,113.0,3200.0,4.0,12800.0,Production
11187,France,50.154,2.747,80.0,90.0,2000.0,5.0,10000.0,Production
20351,France,50.493,2.35,62.2,82.0,2300.0,4.0,9200.0,Production
17006,France,50.481,2.331,88.0,103.0,3000.0,2.0,6000.0,Production
2779,France,50.177,2.84,74.0,52.0,850.0,4.0,3400.0,Production
3347,France,50.177,2.84,78.0,80.0,2000.0,3.0,6000.0,Production
21974,France,50.042,2.887,76.7,101.0,3000.0,5.0,15000.0,Production
27203,France,50.184,2.798,68.5,92.5,2050.0,3.0,6150.0,Production
217,France,50.288,2.212,70.0,80.0,1670.0,5.0,8350.0,Production
11161,France,50.354,2.409,98.0,71.0,2300.0,5.0,11500.0,Production
12066,France,50.41,2.412,53.9,71.0,2300.0,4.0,9200.0,Production
11162,France,50.338,2.277,98.0,71.0,2300.0,6.0,13800.0,Production
3999,France,50.364,1.71,85.0,71.0,2300.0,5.0,11500.0,Production
22746,France,50.364,1.71,85.0,71.0,2300.0,5.0,11500.0,Production
287,France,50.42,2.38,85.0,71.0,2000.0,1.0,2000.0,Production
288,France,50.42,2.38,85.0,71.0,2000.0,1.0,2000.0,Production
10007,France,50.447,2.356,80.0,93.0,2300.0,10.0,23000.0,Production
15991,France,50.605,2.124,80.0,90.0,2000.0,4.0,8000.0,Production
30071,France,50.612,2.13,84.0,112.0,3450.0,4.0,13800.0,Production
27893,France,50.194,2.907,,,,7.0,,Production
6770,France,50.267,2.849,78.0,80.0,2000.0,1.0,2000.0,Production
35,France,50.58,1.64,46.0,48.0,750.0,5.0,3750.0,Production
22761,France,45.683,2.666,105.0,90.0,2000.0,6.0,12000.0,Production
26692,France,45.682,2.706,100.0,110.0,2000.0,6.0,12000.0,Production
405,France,45.443,3.038,56.0,48.0,800.0,12.0,9600.0,Production
5284,France,45.421,3.021,56.0,48.0,800.0,6.0,4800.0,Production
5285,France,45.436,3.069,56.0,48.0,800.0,8.0,6400.0,Production
407,France,46.047,3.07,66.0,64.0,1000.0,1.0,1000.0,Production
30055,France,45.7,2.657,40.2,52.9,800.0,6.0,4800.0,Production
10132,France,42.798,2.889,50.0,60.0,1000.0,1.0,1000.0,Production
27355,France,42.779,2.552,62.2,82.0,2350.0,1.0,2350.0,Production
23323,France,42.822,2.452,53.9,71.0,2300.0,9.0,20700.0,Production
21718,France,42.711,2.775,80.0,80.0,2000.0,4.0,8000.0,Production
21719,France,42.724,2.75,80.0,90.0,3000.0,12.0,36000.0,Production
21720,France,42.719,2.795,80.0,80.0,2000.0,5.0,10000.0,Production
21721,France,42.727,2.779,80.0,90.0,3000.0,14.0,42000.0,Production
27356,France,42.812,2.44,62.2,82.0,2350.0,11.0,25850.0,Production
323,France,42.882,2.914,60.0,66.0,1750.0,6.0,10500.0,Production
44,France,42.805,2.89,69.0,60.0,1300.0,4.0,5200.0,Production
45,France,42.802,2.885,40.0,43.0,600.0,4.0,2400.0,Production
26677,France,48.358,7.07,95.0,90.0,2000.0,10.0,20000.0,Production
3853,France,48.987,7.168,80.0,90.0,2500.0,5.0,12500.0,Production
25059,France,49.039,7.105,95.0,110.0,2000.0,5.0,10000.0,Production
27200,France,47.816,5.794,125.0,110.0,2000.0,8.0,16000.0,Production
27659,France,47.691,5.72,100.0,100.0,2000.0,9.0,18000.0,Production
28273,France,46.635,3.955,112.0,131.0,3000.0,4.0,12000.0,Production
20342,France,48.257,0.136,95.0,100.0,1800.0,6.0,10800.0,Production
6548,France,48.136,-0.018,117.0,126.0,3600.0,5.0,18000.0,Production
25044,France,47.694,0.366,100.0,100.0,2000.0,4.0,8000.0,Production
26840,France,48.298,0.206,100.0,97.0,2000.0,5.0,10000.0,Production
30379,France,48.132,0.01,105.0,150.0,4200.0,2.0,8400.0,Production
22638,France,47.981,-0.093,80.0,90.0,2000.0,4.0,8000.0,Production
19996,France,49.751,1.286,80.0,90.0,2500.0,5.0,12500.0,Production
73,France,49.989,1.278,65.0,66.0,2000.0,6.0,12000.0,Production
16269,France,49.485,1.625,80.0,90.0,2000.0,6.0,12000.0,Production
225,France,49.81,0.94,80.0,90.0,2500.0,5.0,12500.0,Production
263,France,49.841,1.499,80.0,90.0,2500.0,5.0,12500.0,Production
22771,France,49.975,1.332,53.9,71.0,2300.0,6.0,13800.0,Production
26609,France,49.814,1.453,69.8,92.0,2350.0,3.0,7050.0,Production
27311,France,49.685,1.617,78.2,103.0,2350.0,5.0,11750.0,Production
26622,France,49.874,0.917,70.0,82.0,2300.0,5.0,11500.0,Production
23748,France,49.8,0.577,69.8,92.0,2350.0,5.0,11750.0,Production
104,France,49.768,0.384,49.0,52.0,900.0,5.0,4500.0,Production
27895,France,49.743,1.581,80.0,90.0,2000.0,5.0,10000.0,Production
17427,France,50.011,1.34,53.9,71.0,2000.0,4.0,8000.0,Production
6767,France,50.01,1.34,80.0,82.0,1500.0,4.0,6000.0,Production
22772,France,49.874,1.446,77.0,92.5,2050.0,7.0,14350.0,Production
26867,France,49.878,1.448,78.2,103.0,2350.0,6.0,14100.0,Production
17371,France,49.953,1.499,85.0,71.0,2300.0,5.0,11500.0,Production
3793,France,49.848,0.979,80.0,90.0,2500.0,3.0,7500.0,Production
10115,France,49.7,0.772,85.0,71.0,2300.0,4.0,9200.0,Production
198,France,49.916,1.299,80.0,90.0,2500.0,4.0,10000.0,Production
200,France,49.954,1.252,80.0,90.0,2500.0,4.0,10000.0,Production
22447,France,49.745,1.626,90.0,90.0,3000.0,3.0,9000.0,Production
3992,France,49.83,0.84,80.0,90.0,2500.0,5.0,12500.0,Production
3799,France,49.739,0.988,80.0,80.0,2400.0,5.0,12000.0,Production
466,France,49.857,1.514,80.0,90.0,2500.0,5.0,12500.0,Production
24791,France,50.04,1.381,75.0,82.0,2050.0,2.0,4100.0,Production
29280,France,50.027,1.368,75.0,100.0,2200.0,2.0,4400.0,Production
16268,France,49.865,0.759,71.0,71.0,2300.0,6.0,13800.0,Production
27350,France,49.738,0.972,80.0,100.0,2500.0,5.0,12500.0,Production
22773,France,49.871,1.515,80.0,100.0,2000.0,3.0,6000.0,Production
23749,France,49.79,0.597,69.8,92.0,2350.0,5.0,11750.0,Production
10376,France,49.689,1.732,78.0,82.0,2000.0,6.0,12000.0,Production
10377,France,49.682,1.666,78.0,82.0,2000.0,3.0,6000.0,Production
10378,France,49.706,1.62,78.0,82.0,2000.0,6.0,12000.0,Production
22774,France,49.79,0.71,75.9,100.0,2500.0,6.0,15000.0,Production
27201,France,49.628,1.242,80.0,90.0,2000.0,5.0,10000.0,Production
27349,France,49.792,1.501,75.9,100.0,2500.0,6.0,15000.0,Production
5263,France,49.839,0.574,78.0,82.0,2000.0,4.0,8000.0,Production
23364,France,49.395,1.287,64.0,92.5,2050.0,5.0,10250.0,Production
26621,France,49.678,0.533,80.0,90.0,2000.0,6.0,12000.0,Production
26675,France,48.169,2.554,80.0,90.0,2000.0,6.0,12000.0,Production
6775,France,48.619,2.549,15.9,21.0,130.0,1.0,130.0,Production
20019,France,48.14,2.562,80.0,90.0,2000.0,4.0,8000.0,Production
23085,France,48.14,2.562,80.0,90.0,2000.0,8.0,16000.0,Production
17169,France,48.442,2.571,62.2,82.0,2300.0,5.0,11500.0,Production
21947,France,46.461,-0.584,76.7,101.0,3050.0,3.0,9150.0,Production
24124,France,46.852,-0.119,80.0,100.0,2000.0,10.0,20000.0,Production
6706,France,46.84,-0.524,22.8,30.0,300.0,1.0,300.0,Production
26343,France,46.187,-0.004,100.0,100.0,2200.0,5.0,11000.0,Production
25048,France,46.987,-0.553,98.0,82.0,2000.0,6.0,12000.0,Production
24126,France,46.865,-0.22,91.5,117.0,3300.0,9.0,29700.0,Production
10676,France,46.917,-0.387,94.0,92.5,2000.0,6.0,12000.0,Production
3813,France,46.917,-0.805,80.0,92.5,2000.0,4.0,8000.0,Production
34,France,46.16,-0.154,62.2,82.0,2000.0,6.0,12000.0,Production
27192,France,46.163,-0.176,100.0,100.0,2000.0,7.0,14000.0,Production
5269,France,46.712,-0.359,80.0,92.5,2000.0,5.0,10000.0,Production
15858,France,46.662,-0.485,80.0,90.0,2000.0,5.0,10000.0,Production
26988,France,46.146,0.091,95.0,110.0,2000.0,5.0,10000.0,Production
9652,France,46.236,-0.182,62.2,82.0,2000.0,4.0,8000.0,Production
11208,France,46.165,-0.027,62.2,82.0,2000.0,6.0,12000.0,Production
12608,France,46.46,-0.381,76.7,101.0,3000.0,3.0,9000.0,Production
24129,France,46.798,-0.237,92.0,117.0,3300.0,5.0,16500.0,Production
24588,France,46.997,-0.285,69.8,92.0,2350.0,3.0,7050.0,Production
22372,France,46.118,0.044,99.0,101.0,3050.0,7.0,21350.0,Production
10006,France,46.234,-0.18,100.0,80.0,2000.0,6.0,12000.0,Production
15859,France,46.66,-0.446,105.0,90.0,2000.0,5.0,10000.0,Production
10678,France,46.909,-0.391,94.0,92.5,2000.0,6.0,12000.0,Production
7121,France,46.409,-0.03,100.0,90.0,2000.0,5.0,10000.0,Production
26686,France,46.193,-0.225,95.0,100.0,2000.0,4.0,8000.0,Production
23594,France,46.168,0.14,100.0,100.0,2000.0,6.0,12000.0,Production
27874,France,46.878,-0.116,80.0,100.0,2000.0,3.0,6000.0,Production
30827,France,46.878,-0.116,80.0,100.0,2200.0,5.0,11000.0,Production
26584,France,46.457,-0.038,95.0,100.0,2000.0,5.0,10000.0,Production
20037,France,46.413,-0.081,95.0,100.0,2000.0,5.0,10000.0,Production
9643,France,46.349,-0.162,66.0,87.0,2000.0,4.0,8000.0,Production
26345,France,46.991,-0.172,100.0,100.0,2200.0,3.0,6600.0,Production
6923,France,46.646,-0.472,105.0,90.0,2000.0,4.0,8000.0,Production
10677,France,49.834,2.8,80.0,82.0,2050.0,2.0,4100.0,Production
22244,France,50.182,2.11,90.0,90.0,3000.0,2.0,6000.0,Production
324,France,50.17,1.75,22.0,29.0,250.0,1.0,250.0,Production
20355,France,49.972,1.88,85.0,82.0,2300.0,2.0,4600.0,Production
30075,France,49.781,2.41,87.3,115.0,3200.0,8.0,25600.0,Production
21001,France,49.889,1.808,85.0,92.0,2350.0,16.0,37600.0,Production
21002,France,49.889,1.808,85.0,82.0,2000.0,2.0,4000.0,Production
15307,France,49.721,2.849,98.0,82.0,2300.0,9.0,20700.0,Production
20999,France,49.721,2.849,98.0,82.0,2300.0,4.0,9200.0,Production
25073,France,50.215,2.266,80.0,100.0,2000.0,5.0,10000.0,Production
18993,France,49.912,3.114,70.2,92.5,2050.0,6.0,12300.0,Production
9644,France,49.671,2.784,100.0,100.0,2500.0,4.0,10000.0,Production
22873,France,49.775,2.1,,,,8.0,,Production
22796,France,50.161,2.22,70.6,93.0,2000.0,2.0,4000.0,Production
18443,France,49.669,2.786,100.0,90.0,2000.0,5.0,10000.0,Production
22802,France,49.669,2.786,100.0,80.0,2000.0,1.0,2000.0,Production
16157,France,49.851,2.035,98.0,66.0,2000.0,6.0,12000.0,Production
12968,France,49.976,1.626,62.2,82.0,1500.0,6.0,9000.0,Production
15516,France,49.961,3.069,85.0,92.0,2350.0,6.0,14100.0,Production
16090,France,50.01,1.577,85.0,82.0,2300.0,5.0,11500.0,Production
19997,France,49.811,2.622,105.0,90.0,2000.0,6.0,12000.0,Production
10674,France,49.794,1.901,85.0,100.0,2500.0,7.0,17500.0,Production
22799,France,49.742,2.587,90.0,110.0,3000.0,4.0,12000.0,Production
10379,France,50.048,1.565,78.0,82.0,2300.0,4.0,9200.0,Production
20354,France,49.672,2.794,100.0,90.0,2000.0,5.0,10000.0,Production
18991,France,49.721,2.043,69.8,92.0,2350.0,5.0,11750.0,Production
231,France,50.07,1.63,65.0,66.0,2000.0,2.0,4000.0,Production
27475,France,49.78,2.771,80.0,117.0,3450.0,8.0,27600.0,Production
28024,France,50.109,2.617,,,,3.0,,Production
21559,France,50.096,2.521,62.2,82.0,2300.0,8.0,18400.0,Production
30267,France,50.096,2.521,53.9,71.0,2300.0,1.0,2300.0,Production
30268,France,50.096,2.521,62.2,82.0,2350.0,2.0,4700.0,Production
30269,France,50.096,2.521,62.2,82.0,2300.0,3.0,6900.0,Production
6737,France,50.113,2.724,78.0,82.0,2300.0,2.0,4600.0,Production
21560,France,50.113,2.724,85.0,82.0,2300.0,8.0,18400.0,Production
6771,France,49.793,2.011,78.0,82.0,2300.0,5.0,11500.0,Production
12607,France,49.793,2.01,62.2,82.0,2300.0,1.0,2300.0,Production
22797,France,50.042,1.525,62.2,82.0,2000.0,6.0,12000.0,Production
26607,France,50.064,2.109,80.0,100.0,2000.0,6.0,12000.0,Production
27316,France,50.002,2.944,91.0,116.8,3000.0,20.0,60000.0,Production
23386,France,49.773,1.924,75.0,100.0,2500.0,5.0,12500.0,Production
23385,France,49.773,1.924,75.0,100.0,2500.0,4.0,10000.0,Production
23384,France,49.773,1.924,75.0,100.0,2500.0,4.0,10000.0,Production
51,France,49.994,1.735,80.0,82.0,2000.0,5.0,10000.0,Production
11210,France,49.861,2.715,100.0,80.0,2000.0,6.0,12000.0,Production
20356,France,49.867,2.041,53.9,71.0,2000.0,5.0,10000.0,Production
21003,France,50.07,1.482,66.0,71.0,2300.0,4.0,9200.0,Production
21053,France,49.976,2.022,100.0,92.5,2050.0,10.0,20500.0,Production
1266,France,49.713,2.511,78.0,82.0,2000.0,2.0,4000.0,Production
16285,France,49.713,2.511,78.0,82.0,2000.0,6.0,12000.0,Production
22800,France,49.949,2.022,75.9,100.0,2500.0,11.0,27500.0,Production
26684,France,50.009,3.01,100.0,100.0,2000.0,12.0,24000.0,Production
27429,France,50.025,2.842,94.0,112.0,3450.0,6.0,20700.0,Production
731,France,49.723,1.856,66.0,64.0,1000.0,5.0,5000.0,Production
3993,France,49.732,3.003,100.0,80.0,2000.0,5.0,10000.0,Production
7016,France,49.735,3.01,100.0,80.0,2000.0,4.0,8000.0,Production
30852,France,49.7,2.111,80.0,100.0,2200.0,5.0,11000.0,Production
20357,France,49.818,1.803,80.0,92.5,2050.0,6.0,12300.0,Production
18992,France,49.919,2.892,70.2,92.5,2050.0,10.0,20500.0,Production
22795,France,49.737,2.925,76.7,101.0,3000.0,7.0,21000.0,Production
30854,France,49.799,2.801,94.0,112.0,3300.0,4.0,13200.0,Production
24938,France,49.792,2.808,100.0,100.0,2000.0,2.0,4000.0,Production
319,France,50.032,1.567,78.0,71.0,2300.0,4.0,9200.0,Production
26515,France,49.729,2.585,87.3,115.0,3200.0,9.0,28800.0,Production
3676,France,49.804,2.888,80.0,82.0,2050.0,6.0,12300.0,Production
11122,France,49.675,2.758,75.9,100.0,2500.0,4.0,10000.0,Production
22804,France,49.982,1.656,69.8,92.0,2350.0,5.0,11750.0,Production
229,France,50.01,1.54,64.0,71.0,2300.0,7.0,16100.0,Production
22770,France,49.705,3.091,80.0,82.0,2050.0,2.0,4100.0,Production
24195,France,50.044,1.569,85.0,92.0,2350.0,9.0,21150.0,Production
18089,France,,,45.0,44.0,900.0,1.0,900.0,Production
16802,France,49.826,1.791,75.9,100.0,2000.0,4.0,8000.0,Production
7112,France,50.058,2.104,80.0,90.0,2000.0,4.0,8000.0,Production
10380,France,50.058,2.104,80.0,90.0,2000.0,8.0,16000.0,Production
10673,France,49.629,2.577,80.0,80.0,2000.0,4.0,8000.0,Production
3984,France,50.16,2.14,80.0,90.0,2000.0,6.0,12000.0,Production
20257,France,50.164,2.12,80.0,90.0,2000.0,4.0,8000.0,Production
3800,France,50.248,1.972,98.0,71.0,2300.0,5.0,11500.0,Production
3815,France,50.242,1.986,98.0,71.0,2000.0,6.0,12000.0,Production
21905,France,50.229,1.997,53.9,71.0,2000.0,7.0,14000.0,Production
18222,France,50.223,2.013,53.9,71.0,2000.0,6.0,12000.0,Production
26769,France,49.715,2.253,90.0,97.0,2000.0,9.0,18000.0,Production
5264,France,49.719,2.409,80.0,93.0,2300.0,12.0,27600.0,Production
20928,France,50.011,1.577,85.0,82.0,2300.0,5.0,11500.0,Production
27082,France,49.645,2.893,,,,12.0,,Production
690,France,50.083,1.885,80.0,82.0,2000.0,5.0,10000.0,Production
197,France,50.073,1.903,80.0,82.0,2000.0,6.0,12000.0,Production
30851,France,49.717,2.917,95.0,110.0,2200.0,6.0,13200.0,Production
16704,France,50.02,3.028,97.0,136.0,3600.0,2.0,7200.0,Production
24801,France,50.02,3.028,82.0,136.0,3600.0,2.0,7200.0,Production
408,France,50.136,2.264,70.0,80.0,1670.0,5.0,8350.0,Production
406,France,49.997,1.75,80.0,82.0,2000.0,5.0,10000.0,Production
30853,France,49.721,2.926,95.0,110.0,2200.0,5.0,11000.0,Production
18781,France,50.076,2.309,80.0,90.0,2500.0,6.0,15000.0,Production
565,France,50.004,1.623,65.0,71.0,2000.0,6.0,12000.0,Production
290,France,50.001,1.616,65.0,71.0,2000.0,6.0,12000.0,Production
27083,France,2.66,2.653,94.0,112.0,3450.0,9.0,31050.0,Production
18362,France,49.995,3.108,62.2,82.0,2300.0,8.0,18400.0,Production
22801,France,49.9,1.98,80.0,100.0,2000.0,6.0,12000.0,Production
15929,France,49.772,1.824,80.0,92.5,2050.0,6.0,12300.0,Production
478,France,50.065,1.973,80.0,82.0,2000.0,6.0,12000.0,Production
226,France,50.086,1.584,70.0,66.0,2000.0,6.0,12000.0,Production
227,France,50.08,1.584,70.0,71.0,2000.0,6.0,12000.0,Production
10346,France,50.08,1.567,78.2,103.0,2350.0,2.0,4700.0,Production
3985,France,50.001,3.002,78.0,90.0,2000.0,4.0,8000.0,Production
587,France,49.763,2.246,98.0,66.0,2000.0,6.0,12000.0,Production
10726,France,49.841,2.733,100.0,80.0,2000.0,6.0,12000.0,Production
736,France,50.07,1.49,55.0,52.0,850.0,5.0,4250.0,Production
21690,France,50.07,1.49,53.9,71.0,2300.0,3.0,6900.0,Production
9995,France,49.938,2.003,104.0,101.0,2300.0,5.0,11500.0,Production
17522,France,49.938,2.003,104.0,101.0,2300.0,5.0,11500.0,Production
22456,France,49.938,2.003,80.0,92.5,2050.0,6.0,12300.0,Production
10116,France,49.934,1.689,65.0,71.0,2000.0,6.0,12000.0,Production
22794,France,49.723,2.726,78.2,103.0,2850.0,4.0,11400.0,Production
22298,France,49.726,2.722,78.2,103.0,2850.0,4.0,11400.0,Production
21975,France,49.765,2.566,93.0,114.0,2500.0,8.0,20000.0,Production
22803,France,49.721,2.046,62.2,82.0,2300.0,5.0,11500.0,Production
3987,France,49.844,2.802,80.0,82.0,2050.0,5.0,10250.0,Production
28350,France,50.122,2.721,94.0,112.0,3300.0,7.0,23100.0,Production
19854,France,50.08,2.286,80.0,90.0,2500.0,5.0,12500.0,Production
22798,France,50.046,1.557,62.2,82.0,2300.0,6.0,13800.0,Production
17438,France,49.675,2.793,100.0,90.0,2000.0,6.0,12000.0,Production
24980,France,50.021,2.135,105.0,90.0,2000.0,1.0,2000.0,Production
26688,France,50.021,2.135,105.0,90.0,2000.0,4.0,8000.0,Production
21920,France,49.904,2.109,85.0,82.0,2300.0,5.0,11500.0,Production
7017,France,49.839,2.722,100.0,80.0,2000.0,6.0,12000.0,Production
18499,France,49.759,2.974,105.0,90.0,2000.0,8.0,16000.0,Production
7165,France,50.303,1.735,62.2,82.0,2000.0,4.0,8000.0,Production
16020,France,50.303,1.735,62.2,82.0,2300.0,4.0,9200.0,Production
3990,France,43.423,2.19,70.0,80.0,2000.0,6.0,12000.0,Production
3991,France,43.423,2.19,70.0,80.0,2000.0,5.0,10000.0,Production
30,France,43.735,2.846,45.0,62.0,1300.0,3.0,3900.0,Production
10746,France,43.667,2.06,80.0,90.0,2000.0,6.0,12000.0,Production
17905,France,43.966,2.431,80.0,92.5,2050.0,10.0,20500.0,Production
18494,France,43.664,2.868,53.9,71.0,2300.0,6.0,13800.0,Production
30104,France,43.646,2.85,62.2,82.0,2350.0,7.0,16450.0,Production
20349,France,43.685,2.855,80.0,82.0,2300.0,7.0,16100.0,Production
3348,France,,,40.2,52.9,800.0,1.0,800.0,Production
10375,France,43.663,2.684,53.9,71.0,2300.0,1.0,2300.0,Production
16137,France,43.663,2.684,53.9,71.0,2300.0,14.0,32200.0,Production
594,France,43.661,2.892,68.0,62.0,1300.0,9.0,11700.0,Production
461,France,43.736,2.833,45.0,62.0,1300.0,9.0,11700.0,Production
18493,France,43.744,2.854,53.9,71.0,2300.0,7.0,16100.0,Production
16002,France,43.669,2.593,58.0,71.0,2300.0,1.0,2300.0,Production
25069,France,43.436,2.543,78.0,87.0,2000.0,3.0,6000.0,Production
25070,France,43.436,2.543,78.0,87.0,2000.0,5.0,10000.0,Production
3996,France,43.432,2.568,72.0,80.0,2000.0,6.0,12000.0,Production
5274,France,44.308,4.74,80.0,90.0,2300.0,3.0,6900.0,Production
456,France,46.808,-1.553,85.0,71.0,2000.0,6.0,12000.0,Production
283,France,46.787,-1.684,78.0,90.0,2000.0,4.0,8000.0,Production
