species,order,migratory_status,marine,conservation_weight
Leucophaeus_pipixcan,CHARADRIIFORMES,directional migratory,False,1.0
Leucophaeus_scoresbii,CHARADRIIFORMES,dispersive migratory,True,0.5
Leucopsar_rothschildi,PASSERIFORMES,resident,False,0.1
Leucopternis_albicollis,ACCIPITRIFORMES,resident,False,0.1
Leucopternis_kuhli,ACCIPITRIFORMES,resident,False,0.1
Leucopternis_lacernulatus,ACCIPITRIFORMES,resident,False,0.1
Leucopternis_melanops,ACCIPITRIFORMES,resident,False,0.1
Leucopternis_occidentalis,ACCIPITRIFORMES,resident,False,0.1
Leucopternis_plumbeus,ACCIPITRIFORMES,resident,False,0.1
Leucopternis_polionotus,ACCIPITRIFORMES,resident,False,0.1
Leucopternis_princeps,ACCIPITRIFORMES,resident,False,0.1
Leucopternis_schistaceus,ACCIPITRIFORMES,resident,False,0.1
Leucopternis_semiplumbeus,ACCIPITRIFORMES,resident,False,0.1
Leucosarcia_melanoleuca,COLUMBIFORMES,resident,False,0.1
Leucosticte_arctoa,PASSERIFORMES,directional migratory,False,1.0
Leucosticte_atrata,PASSERIFORMES,dispersive migratory,False,0.5
Leucosticte_australis,PASSERIFORMES,resident,False,0.1
Leucosticte_brandti,PASSERIFORMES,dispersive migratory,False,0.5
Leucosticte_nemoricola,PASSERIFORMES,dispersive migratory,False,0.5
Leucosticte_sillemi,PASSERIFORMES,unknown,False,0.2
Leucosticte_tephrocotis,PASSERIFORMES,directional migratory,False,1.0
Lewinia_mirifica,GRUIFORMES,resident,False,0.1
Lewinia_muelleri,GRUIFORMES,resident,False,0.1
Lewinia_pectoralis,GRUIFORMES,dispersive migratory,False,0.5
Lichenostomus_chrysops,PASSERIFORMES,directional migratory,False,1.0
Lichenostomus_cratitius,PASSERIFORMES,resident,False,0.1
Lichenostomus_fasciogularis,PASSERIFORMES,resident,False,0.1
Lichenostomus_flavescens,PASSERIFORMES,resident,False,0.1
Lichenostomus_flavicollis,PASSERIFORMES,resident,False,0.1
Lichenostomus_flavus,PASSERIFORMES,resident,False,0.1
Lichenostomus_frenatus,PASSERIFORMES,resident,False,0.1
Lichenostomus_fuscus,PASSERIFORMES,resident,False,0.1
Lichenostomus_hindwoodi,PASSERIFORMES,resident,False,0.1
Lichenostomus_keartlandi,PASSERIFORMES,resident,False,0.1
Lichenostomus_leucotis,PASSERIFORMES,resident,False,0.1
Lichenostomus_melanops,PASSERIFORMES,resident,False,0.1
Lichenostomus_obscurus,PASSERIFORMES,resident,False,0.1
Lichenostomus_ornatus,PASSERIFORMES,resident,False,0.1
Lichenostomus_penicillatus,PASSERIFORMES,resident,False,0.1
Lichenostomus_plumulus,PASSERIFORMES,resident,False,0.1
Lichenostomus_subfrenatus,PASSERIFORMES,resident,False,0.1
Lichenostomus_unicolor,PASSERIFORMES,resident,False,0.1
Lichenostomus_versicolor,PASSERIFORMES,resident,False,0.1
Lichenostomus_virescens,PASSERIFORMES,resident,False,0.1
Lichmera_alboauricularis,PASSERIFORMES,resident,False,0.1
Lichmera_argentauris,PASSERIFORMES,resident,False,0.1
Lichmera_deningeri,PASSERIFORMES,resident,False,0.1
Lichmera_flavicans,PASSERIFORMES,resident,False,0.1
Lichmera_incana,PASSERIFORMES,resident,False,0.1
Lichmera_indistincta,PASSERIFORMES,resident,False,0.1
Lichmera_limbata,PASSERIFORMES,resident,False,0.1
Lichmera_lombokia,PASSERIFORMES,resident,False,0.1
Lichmera_monticola,PASSERIFORMES,resident,False,0.1
Lichmera_notabilis,PASSERIFORMES,resident,False,0.1
Lichmera_squamata,PASSERIFORMES,resident,False,0.1
Limicola_falcinellus,CHARADRIIFORMES,directional migratory,False,1.0
Limnoctites_rectirostris,PASSERIFORMES,resident,False,0.1
Limnodromus_griseus,CHARADRIIFORMES,directional migratory,False,1.0
Limnodromus_scolopaceus,CHARADRIIFORMES,directional migratory,False,1.0
Limnodromus_semipalmatus,CHARADRIIFORMES,directional migratory,False,1.0
Limnornis_curvirostris,PASSERIFORMES,resident,False,0.1
Limnothlypis_swainsonii,PASSERIFORMES,directional migratory,False,1.0
Limosa_fedoa,CHARADRIIFORMES,directional migratory,False,1.0
Limosa_haemastica,CHARADRIIFORMES,directional migratory,False,1.0
Limosa_lapponica,CHARADRIIFORMES,directional migratory,False,1.0
Limosa_limosa,CHARADRIIFORMES,directional migratory,False,1.0
Linurgus_olivaceus,PASSERIFORMES,resident,False,0.1
Liocichla_bugunorum,PASSERIFORMES,resident,False,0.1
Liocichla_omeiensis,PASSERIFORMES,resident,False,0.1
Liocichla_phoenicea,PASSERIFORMES,resident,False,0.1
Liocichla_ripponi,PASSERIFORMES,resident,False,0.1
Liocichla_steerii,PASSERIFORMES,resident,False,0.1
Lioparus_chrysotis,PASSERIFORMES,resident,False,0.1
Lioptilus_nigricapillus,PASSERIFORMES,resident,False,0.1
Liosceles_thoracicus,PASSERIFORMES,resident,False,0.1
Lipaugus_fuscocinereus,PASSERIFORMES,resident,False,0.1
Lipaugus_lanioides,PASSERIFORMES,resident,False,0.1
Lipaugus_streptophorus,PASSERIFORMES,resident,False,0.1
Lipaugus_unirufus,PASSERIFORMES,resident,False,0.1
Lipaugus_uropygialis,PASSERIFORMES,resident,False,0.1
Lipaugus_vociferans,PASSERIFORMES,resident,False,0.1
Lipaugus_weberi,PASSERIFORMES,resident,False,0.1
Lissotis_hartlaubii,OTIDIFORMES,nomadic,False,0.3
Lissotis_melanogaster,OTIDIFORMES,dispersive migratory,False,0.5
Loboparadisea_sericea,PASSERIFORMES,resident,False,0.1
Lobotos_lobatus,PASSERIFORMES,resident,False,0.1
Lobotos_oriolinus,PASSERIFORMES,resident,False,0.1
Lochmias_nematura,PASSERIFORMES,resident,False,0.1
Locustella_accentor,PASSERIFORMES,resident,False,0.1
Locustella_alishanensis,PASSERIFORMES,resident,False,0.1
Locustella_amnicola,PASSERIFORMES,directional migratory,False,1.0
Locustella_castanea,PASSERIFORMES,resident,False,0.1
Locustella_caudata,PASSERIFORMES,resident,False,0.1
Locustella_certhiola,PASSERIFORMES,directional migratory,False,1.0
Locustella_davidi,PASSERIFORMES,directional migratory,False,1.0
Locustella_fasciolata,PASSERIFORMES,directional migratory,False,1.0
Locustella_fluviatilis,PASSERIFORMES,directional migratory,False,1.0
Locustella_kashmirensis,PASSERIFORMES,dispersive migratory,False,0.5
Locustella_lanceolata,PASSERIFORMES,directional migratory,False,1.0
Locustella_luscinioides,PASSERIFORMES,directional migratory,False,1.0
Locustella_luteoventris,PASSERIFORMES,dispersive migratory,False,0.5
Locustella_major,PASSERIFORMES,resident,False,0.1
Locustella_mandelli,PASSERIFORMES,directional migratory,False,1.0
Locustella_montis,PASSERIFORMES,resident,False,0.1
Locustella_naevia,PASSERIFORMES,directional migratory,False,1.0
Locustella_ochotensis,PASSERIFORMES,directional migratory,False,1.0
Locustella_pleskei,PASSERIFORMES,directional migratory,False,1.0
Locustella_pryeri,PASSERIFORMES,directional migratory,False,1.0
Locustella_seebohmi,PASSERIFORMES,resident,False,0.1
Locustella_tacsanowskia,PASSERIFORMES,directional migratory,False,1.0
Locustella_thoracica,PASSERIFORMES,directional migratory,False,1.0
Locustella_timorensis,PASSERIFORMES,resident,False,0.1
Loddigesia_mirabilis,APODIFORMES,resident,False,0.1
Lonchura_atricapilla,PASSERIFORMES,resident,False,0.1
Lonchura_bicolor,PASSERIFORMES,resident,False,0.1
Lonchura_caniceps,PASSERIFORMES,resident,False,0.1
Lonchura_castaneothorax,PASSERIFORMES,dispersive migratory,False,0.5
Lonchura_cucullata,PASSERIFORMES,resident,False,0.1
Lonchura_ferruginosa,PASSERIFORMES,resident,False,0.1
Lonchura_flaviprymna,PASSERIFORMES,dispersive migratory,False,0.5
Lonchura_forbesi,PASSERIFORMES,resident,False,0.1
Lonchura_fringilloides,PASSERIFORMES,resident,False,0.1
Lonchura_fuscans,PASSERIFORMES,resident,False,0.1
Lonchura_fuscata,PASSERIFORMES,resident,False,0.1
Lonchura_grandis,PASSERIFORMES,resident,False,0.1
Lonchura_hunsteini,PASSERIFORMES,resident,False,0.1
Lonchura_kelaarti,PASSERIFORMES,resident,False,0.1
Lonchura_leucogastra,PASSERIFORMES,resident,False,0.1
Lonchura_leucogastroides,PASSERIFORMES,resident,False,0.1
Lonchura_leucosticta,PASSERIFORMES,resident,False,0.1
Lonchura_maja,PASSERIFORMES,resident,False,0.1
Lonchura_malacca,PASSERIFORMES,resident,False,0.1
Lonchura_melaena,PASSERIFORMES,resident,False,0.1
Lonchura_molucca,PASSERIFORMES,resident,False,0.1
Lonchura_montana,PASSERIFORMES,resident,False,0.1
Lonchura_monticola,PASSERIFORMES,resident,False,0.1
Lonchura_nevermanni,PASSERIFORMES,resident,False,0.1
Lonchura_nigriceps,PASSERIFORMES,resident,False,0.1
Lonchura_oryzivora,PASSERIFORMES,resident,False,0.1
Lonchura_pallida,PASSERIFORMES,resident,False,0.1
Lonchura_punctulata,PASSERIFORMES,resident,False,0.1
Lonchura_quinticolor,PASSERIFORMES,resident,False,0.1
Lonchura_spectabilis,PASSERIFORMES,resident,False,0.1
Lonchura_striata,PASSERIFORMES,resident,False,0.1
Lonchura_stygia,PASSERIFORMES,resident,False,0.1
Lonchura_teerinki,PASSERIFORMES,resident,False,0.1
Lonchura_tristissima,PASSERIFORMES,resident,False,0.1
Lonchura_vana,PASSERIFORMES,resident,False,0.1
Lophaetus_occipitalis,ACCIPITRIFORMES,resident,False,0.1
Lophochroa_leadbeateri,PSITTACIFORMES,dispersive migratory,False,0.5
Lophodytes_cucullatus,ANSERIFORMES,directional migratory,False,1.0
Lophoictinia_isura,ACCIPITRIFORMES,directional migratory,False,1.0
Lopholaimus_antarcticus,COLUMBIFORMES,nomadic,False,0.3
Lophonetta_specularioides,ANSERIFORMES,resident,False,0.1
Lophophanes_cristatus,PASSERIFORMES,dispersive migratory,False,0.5
Lophophanes_dichrous,PASSERIFORMES,resident,False,0.1
Lophophorus_impejanus,GALLIFORMES,resident,False,0.1
Lophophorus_lhuysii,GALLIFORMES,resident,False,0.1
Lophophorus_sclateri,GALLIFORMES,resident,False,0.1
Lophopsittacus_mauritianus,PSITTACIFORMES,extinct,False,0.0
Lophorina_superba,PASSERIFORMES,resident,False,0.1
Lophornis_adorabilis,APODIFORMES,resident,False,0.1
Lophornis_brachylophus,APODIFORMES,resident,False,0.1
Lophornis_chalybeus,APODIFORMES,resident,False,0.1
Lophornis_delattrei,APODIFORMES,resident,False,0.1
Lophornis_gouldii,APODIFORMES,resident,False,0.1
Lophornis_helenae,APODIFORMES,resident,False,0.1
Lophornis_magnificus,APODIFORMES,resident,False,0.1
Lophornis_ornatus,APODIFORMES,resident,False,0.1
Lophornis_pavoninus,APODIFORMES,resident,False,0.1
Lophornis_stictolophus,APODIFORMES,resident,False,0.1
Lophospingus_griseocristatus,PASSERIFORMES,resident,False,0.1
Lophospingus_pusillus,PASSERIFORMES,resident,False,0.1
Lophostrix_cristata,STRIGIFORMES,resident,False,0.1
Lophotibis_cristata,PELECANIFORMES,resident,False,0.1
Lophotis_gindiana,OTIDIFORMES,resident,False,0.1
Lophotis_ruficrista,OTIDIFORMES,resident,False,0.1
Lophotis_savilei,OTIDIFORMES,resident,False,0.1
Lophotriccus_eulophotes,PASSERIFORMES,resident,False,0.1
Lophotriccus_galeatus,PASSERIFORMES,resident,False,0.1
Lophotriccus_pileatus,PASSERIFORMES,resident,False,0.1
Lophotriccus_vitiosus,PASSERIFORMES,resident,False,0.1
Lophotriorchis_kienerii,ACCIPITRIFORMES,resident,False,0.1
Lophozosterops_dohertyi,PASSERIFORMES,resident,False,0.1
Lophozosterops_goodfellowi,PASSERIFORMES,resident,False,0.1
Lophozosterops_javanicus,PASSERIFORMES,resident,False,0.1
Lophozosterops_pinaiae,PASSERIFORMES,resident,False,0.1
Lophozosterops_squamiceps,PASSERIFORMES,resident,False,0.1
Lophozosterops_superciliaris,PASSERIFORMES,resident,False,0.1
Lophura_bulweri,GALLIFORMES,resident,False,0.1
Lophura_diardi,GALLIFORMES,resident,False,0.1
Lophura_edwardsi,GALLIFORMES,resident,False,0.1
Lophura_erythrophthalma,GALLIFORMES,resident,False,0.1
Lophura_hoogerwerfi,GALLIFORMES,resident,False,0.1
Lophura_ignita,GALLIFORMES,resident,False,0.1
Lophura_inornata,GALLIFORMES,resident,False,0.1
Lophura_leucomelanos,GALLIFORMES,resident,False,0.1
Lophura_nycthemera,GALLIFORMES,resident,False,0.1
Lophura_swinhoii,GALLIFORMES,resident,False,0.1
Loriculus_amabilis,PSITTACIFORMES,resident,False,0.1
Loriculus_aurantiifrons,PSITTACIFORMES,resident,False,0.1
Loriculus_beryllinus,PSITTACIFORMES,resident,False,0.1
Loriculus_camiguinensis,PSITTACIFORMES,resident,False,0.1
Loriculus_catamene,PSITTACIFORMES,resident,False,0.1
Loriculus_exilis,PSITTACIFORMES,nomadic,False,0.3
Loriculus_flosculus,PSITTACIFORMES,resident,False,0.1
Loriculus_galgulus,PSITTACIFORMES,nomadic,False,0.3
Loriculus_philippensis,PSITTACIFORMES,resident,False,0.1
Loriculus_pusillus,PSITTACIFORMES,nomadic,False,0.3
Loriculus_sclateri,PSITTACIFORMES,resident,False,0.1
Loriculus_stigmatus,PSITTACIFORMES,nomadic,False,0.3
Loriculus_tener,PSITTACIFORMES,resident,False,0.1
Loriculus_vernalis,PSITTACIFORMES,resident,False,0.1
Lorius_albidinucha,PSITTACIFORMES,resident,False,0.1
Lorius_chlorocercus,PSITTACIFORMES,resident,False,0.1
Lorius_domicella,PSITTACIFORMES,resident,False,0.1
Lorius_garrulus,PSITTACIFORMES,resident,False,0.1
Lorius_hypoinochrous,PSITTACIFORMES,resident,False,0.1
Lorius_lory,PSITTACIFORMES,resident,False,0.1
Loxia_curvirostra,PASSERIFORMES,directional migratory,False,1.0
Loxia_leucoptera,PASSERIFORMES,directional migratory,False,1.0
Loxia_megaplaga,PASSERIFORMES,resident,False,0.1
Loxia_pytyopsittacus,PASSERIFORMES,directional migratory,False,1.0
Loxia_scotica,PASSERIFORMES,resident,False,0.1
Loxigilla_barbadensis,PASSERIFORMES,resident,False,0.1
Loxigilla_noctis,PASSERIFORMES,resident,False,0.1
Loxigilla_portoricensis,PASSERIFORMES,resident,False,0.1
Loxigilla_violacea,PASSERIFORMES,resident,False,0.1
Loxioides_bailleui,PASSERIFORMES,resident,False,0.1
Loxipasser_anoxanthus,PASSERIFORMES,resident,False,0.1
Loxops_caeruleirostris,PASSERIFORMES,resident,False,0.1
Loxops_coccineus,PASSERIFORMES,resident,False,0.1
Lullula_arborea,PASSERIFORMES,directional migratory,False,1.0
Lurocalis_rufiventris,CAPRIMULGIFORMES,resident,False,0.1
Lurocalis_semitorquatus,CAPRIMULGIFORMES,resident,False,0.1
Luscinia_brunnea,PASSERIFORMES,directional migratory,False,1.0
Luscinia_calliope,PASSERIFORMES,directional migratory,False,1.0
Luscinia_cyane,PASSERIFORMES,directional migratory,False,1.0
Luscinia_luscinia,PASSERIFORMES,directional migratory,False,1.0
Luscinia_megarhynchos,PASSERIFORMES,directional migratory,False,1.0
Luscinia_obscura,PASSERIFORMES,directional migratory,False,1.0
Luscinia_pectardens,PASSERIFORMES,directional migratory,False,1.0
Luscinia_pectoralis,PASSERIFORMES,directional migratory,False,1.0
Luscinia_ruficeps,PASSERIFORMES,directional migratory,False,1.0
Luscinia_sibilans,PASSERIFORMES,directional migratory,False,1.0
Luscinia_svecica,PASSERIFORMES,directional migratory,False,1.0
Lybius_bidentatus,PICIFORMES,resident,False,0.1
Lybius_chaplini,PICIFORMES,resident,False,0.1
Lybius_dubius,PICIFORMES,resident,False,0.1
Lybius_guifsobalito,PICIFORMES,resident,False,0.1
Lybius_leucocephalus,PICIFORMES,resident,False,0.1
Lybius_melanopterus,PICIFORMES,resident,False,0.1
Lybius_minor,PICIFORMES,resident,False,0.1
Lybius_rolleti,PICIFORMES,resident,False,0.1
Lybius_rubrifacies,PICIFORMES,resident,False,0.1
Lybius_torquatus,PICIFORMES,resident,False,0.1
Lybius_undatus,PICIFORMES,resident,False,0.1
Lybius_vieilloti,PICIFORMES,resident,False,0.1
Lycocorax_pyrrhopterus,PASSERIFORMES,resident,False,0.1
Lymnocryptes_minimus,CHARADRIIFORMES,directional migratory,False,1.0
Lyncornis_macrotis,CAPRIMULGIFORMES,resident,False,0.1
Lyncornis_temminckii,CAPRIMULGIFORMES,resident,False,0.1
Lyrurus_mlokosiewiczi,GALLIFORMES,resident,False,0.1
Lyrurus_tetrix,GALLIFORMES,resident,False,0.1
Macgregoria_pulchra,PASSERIFORMES,nomadic,False,0.3
Machaerirhynchus_flaviventer,PASSERIFORMES,resident,False,0.1
Machaerirhynchus_nigripectus,PASSERIFORMES,resident,False,0.1
Machaeropterus_deliciosus,PASSERIFORMES,resident,False,0.1
Machaeropterus_pyrocephalus,PASSERIFORMES,resident,False,0.1
Machaeropterus_regulus,PASSERIFORMES,resident,False,0.1
Machaeropterus_striolatus,PASSERIFORMES,resident,False,0.1
Macheiramphus_alcinus,ACCIPITRIFORMES,resident,False,0.1
Machetornis_rixosa,PASSERIFORMES,resident,False,0.1
Mackenziaena_leachii,PASSERIFORMES,resident,False,0.1
Mackenziaena_severa,PASSERIFORMES,resident,False,0.1
Macroagelaius_imthurni,PASSERIFORMES,resident,False,0.1
Macroagelaius_subalaris,PASSERIFORMES,resident,False,0.1
Macrocephalon_maleo,GALLIFORMES,resident,False,0.1
Macrodipteryx_longipennis,CAPRIMULGIFORMES,directional migratory,False,1.0
Macrodipteryx_vexillarius,CAPRIMULGIFORMES,directional migratory,False,1.0
Macronectes_giganteus,PROCELLARIIFORMES,dispersive migratory,True,0.5
Macronectes_halli,PROCELLARIIFORMES,dispersive migratory,True,0.5
Macronus_bornensis,PASSERIFORMES,resident,False,0.1
Macronus_flavicollis,PASSERIFORMES,resident,False,0.1
Macronus_gularis,PASSERIFORMES,resident,False,0.1
Macronus_kelleyi,PASSERIFORMES,resident,False,0.1
Macronus_ptilosus,PASSERIFORMES,resident,False,0.1
Macronus_striaticeps,PASSERIFORMES,resident,False,0.1
Macronyx_ameliae,PASSERIFORMES,resident,False,0.1
Macronyx_aurantiigula,PASSERIFORMES,resident,False,0.1
Macronyx_capensis,PASSERIFORMES,resident,False,0.1
Macronyx_croceus,PASSERIFORMES,resident,False,0.1
Macronyx_flavicollis,PASSERIFORMES,resident,False,0.1
Macronyx_fuelleborni,PASSERIFORMES,resident,False,0.1
Macronyx_grimwoodi,PASSERIFORMES,resident,False,0.1
Macronyx_sharpei,PASSERIFORMES,resident,False,0.1
Macropsalis_forcipata,CAPRIMULGIFORMES,resident,False,0.1
Macropygia_amboinensis,COLUMBIFORMES,resident,False,0.1
Macropygia_emiliana,COLUMBIFORMES,resident,False,0.1
Macropygia_mackinlayi,COLUMBIFORMES,resident,False,0.1
Macropygia_magna,COLUMBIFORMES,resident,False,0.1
Macropygia_nigrirostris,COLUMBIFORMES,resident,False,0.1
Macropygia_phasianella,COLUMBIFORMES,resident,False,0.1
Macropygia_ruficeps,COLUMBIFORMES,resident,False,0.1
Macropygia_rufipennis,COLUMBIFORMES,resident,False,0.1
Macropygia_tenuirostris,COLUMBIFORMES,resident,False,0.1
Macropygia_unchall,COLUMBIFORMES,dispersive migratory,False,0.5
Macrosphenus_concolor,PASSERIFORMES,resident,False,0.1
Macrosphenus_flavicans,PASSERIFORMES,resident,False,0.1
Macrosphenus_kempi,PASSERIFORMES,resident,False,0.1
Macrosphenus_kretschmeri,PASSERIFORMES,resident,False,0.1
Macrosphenus_pulitzeri,PASSERIFORMES,resident,False,0.1
Madanga_ruficollis,PASSERIFORMES,resident,False,0.1
Magumma_parva,PASSERIFORMES,resident,False,0.1
Malacocincla_abbotti,PASSERIFORMES,resident,False,0.1
Malacocincla_cinereiceps,PASSERIFORMES,resident,False,0.1
Malacocincla_malaccensis,PASSERIFORMES,resident,False,0.1
Malacocincla_perspicillata,PASSERIFORMES,resident,False,0.1
Malacocincla_sepiaria,PASSERIFORMES,resident,False,0.1
Malaconotus_alius,PASSERIFORMES,resident,False,0.1
Malaconotus_blanchoti,PASSERIFORMES,resident,False,0.1
Malaconotus_cruentus,PASSERIFORMES,resident,False,0.1
Malaconotus_gladiator,PASSERIFORMES,resident,False,0.1
Malaconotus_lagdeni,PASSERIFORMES,resident,False,0.1
Malaconotus_monteiri,PASSERIFORMES,resident,False,0.1
Malacopteron_affine,PASSERIFORMES,resident,False,0.1
Malacopteron_albogulare,PASSERIFORMES,resident,False,0.1
Malacopteron_cinereum,PASSERIFORMES,resident,False,0.1
Malacopteron_magnirostre,PASSERIFORMES,resident,False,0.1
Malacopteron_magnum,PASSERIFORMES,resident,False,0.1
Malacopteron_palawanense,PASSERIFORMES,resident,False,0.1
Malacoptila_fulvogularis,PICIFORMES,resident,False,0.1
Malacoptila_fusca,PICIFORMES,resident,False,0.1
Malacoptila_mystacalis,PICIFORMES,resident,False,0.1
Malacoptila_panamensis,PICIFORMES,resident,False,0.1
Malacoptila_rufa,PICIFORMES,resident,False,0.1
Malacoptila_semicincta,PICIFORMES,resident,False,0.1
Malacoptila_striata,PICIFORMES,resident,False,0.1
Malacorhynchus_membranaceus,ANSERIFORMES,nomadic,False,0.3
Malcorus_pectoralis,PASSERIFORMES,resident,False,0.1
Malia_grata,PASSERIFORMES,resident,False,0.1
Malimbus_ballmanni,PASSERIFORMES,resident,False,0.1
Malimbus_cassini,PASSERIFORMES,resident,False,0.1
Malimbus_coronatus,PASSERIFORMES,resident,False,0.1
Malimbus_erythrogaster,PASSERIFORMES,resident,False,0.1
Malimbus_ibadanensis,PASSERIFORMES,resident,False,0.1
Malimbus_malimbicus,PASSERIFORMES,resident,False,0.1
Malimbus_nitens,PASSERIFORMES,resident,False,0.1
Malimbus_racheliae,PASSERIFORMES,resident,False,0.1
Malimbus_rubricollis,PASSERIFORMES,resident,False,0.1
Malimbus_scutatus,PASSERIFORMES,resident,False,0.1
Malurus_alboscapulatus,PASSERIFORMES,resident,False,0.1
Malurus_amabilis,PASSERIFORMES,resident,False,0.1
Malurus_coronatus,PASSERIFORMES,resident,False,0.1
Malurus_cyaneus,PASSERIFORMES,resident,False,0.1
Malurus_cyanocephalus,PASSERIFORMES,resident,False,0.1
Malurus_elegans,PASSERIFORMES,resident,False,0.1
Malurus_lamberti,PASSERIFORMES,resident,False,0.1
Malurus_leucopterus,PASSERIFORMES,resident,False,0.1
Malurus_melanocephalus,PASSERIFORMES,resident,False,0.1
Malurus_pulcherrimus,PASSERIFORMES,resident,False,0.1
Malurus_splendens,PASSERIFORMES,resident,False,0.1
Manacus_aurantiacus,PASSERIFORMES,resident,False,0.1
Manacus_candei,PASSERIFORMES,resident,False,0.1
Manacus_manacus,PASSERIFORMES,resident,False,0.1
Manacus_vitellinus,PASSERIFORMES,resident,False,0.1
Mandingoa_nitidula,PASSERIFORMES,resident,False,0.1
Manorina_flavigula,PASSERIFORMES,resident,False,0.1
Manorina_melanocephala,PASSERIFORMES,resident,False,0.1
Manorina_melanophrys,PASSERIFORMES,resident,False,0.1
Manorina_melanotis,PASSERIFORMES,resident,False,0.1
Manucerthia_mana,PASSERIFORMES,resident,False,0.1
Manucodia_ater,PASSERIFORMES,resident,False,0.1
Manucodia_chalybatus,PASSERIFORMES,resident,False,0.1
Manucodia_comrii,PASSERIFORMES,resident,False,0.1
Manucodia_jobiensis,PASSERIFORMES,resident,False,0.1
Margaroperdix_madagarensis,GALLIFORMES,resident,False,0.1
Margarops_fuscatus,PASSERIFORMES,resident,False,0.1
Margarornis_bellulus,PASSERIFORMES,resident,False,0.1
Margarornis_rubiginosus,PASSERIFORMES,resident,False,0.1
Margarornis_squamiger,PASSERIFORMES,resident,False,0.1
Margarornis_stellatus,PASSERIFORMES,resident,False,0.1
Marmaronetta_angustirostris,ANSERIFORMES,directional migratory,False,1.0
Mascarenotus_grucheti,STRIGIFORMES,extinct,False,0.0
Mascarenotus_murivorus,STRIGIFORMES,extinct,False,0.0
Mascarenotus_sauzieri,STRIGIFORMES,extinct,False,0.0
Mascarinus_mascarin,PSITTACIFORMES,extinct,False,0.0
Masius_chrysopterus,PASSERIFORMES,resident,False,0.1
Mayrornis_lessoni,PASSERIFORMES,resident,False,0.1
Mayrornis_schistaceus,PASSERIFORMES,resident,False,0.1
Mayrornis_versicolor,PASSERIFORMES,resident,False,0.1
Mearnsia_novaeguineae,APODIFORMES,resident,False,0.1
Mearnsia_picina,APODIFORMES,resident,False,0.1
Mecocerculus_calopterus,PASSERIFORMES,resident,False,0.1
Mecocerculus_hellmayri,PASSERIFORMES,resident,False,0.1
Mecocerculus_leucophrys,PASSERIFORMES,resident,False,0.1
Mecocerculus_minor,PASSERIFORMES,resident,False,0.1
Mecocerculus_poecilocercus,PASSERIFORMES,resident,False,0.1
Mecocerculus_stictopterus,PASSERIFORMES,resident,False,0.1
Megabyas_flammulatus,PASSERIFORMES,resident,False,0.1
Megaceryle_alcyon,CORACIIFORMES,directional migratory,False,1.0
Megaceryle_lugubris,CORACIIFORMES,resident,False,0.1
Megaceryle_maxima,CORACIIFORMES,resident,False,0.1
Megaceryle_torquata,CORACIIFORMES,directional migratory,False,1.0
Megacrex_inepta,GRUIFORMES,resident,False,0.1
Megadyptes_antipodes,SPHENISCIFORMES,dispersive migratory,True,0.5
Megalaima_annamensis,PICIFORMES,resident,False,0.1
Megalaima_armillaris,PICIFORMES,resident,False,0.1
Megalaima_asiatica,PICIFORMES,resident,False,0.1
Megalaima_australis,PICIFORMES,resident,False,0.1
Megalaima_chrysopogon,PICIFORMES,resident,False,0.1
Megalaima_corvina,PICIFORMES,resident,False,0.1
Megalaima_eximia,PICIFORMES,resident,False,0.1
Megalaima_faber,PICIFORMES,resident,False,0.1
Megalaima_faiostricta,PICIFORMES,resident,False,0.1
Megalaima_flavifrons,PICIFORMES,resident,False,0.1
Megalaima_franklinii,PICIFORMES,resident,False,0.1
Megalaima_haemacephala,PICIFORMES,resident,False,0.1
Megalaima_henricii,PICIFORMES,resident,False,0.1
Megalaima_incognita,PICIFORMES,resident,False,0.1
Megalaima_javensis,PICIFORMES,resident,False,0.1
Megalaima_lagrandieri,PICIFORMES,resident,False,0.1
Megalaima_lineata,PICIFORMES,resident,False,0.1
Megalaima_malabarica,PICIFORMES,resident,False,0.1
Megalaima_monticola,PICIFORMES,resident,False,0.1
Megalaima_mystacophanos,PICIFORMES,resident,False,0.1
Megalaima_nuchalis,PICIFORMES,resident,False,0.1
Megalaima_oorti,PICIFORMES,resident,False,0.1
Megalaima_pulcherrima,PICIFORMES,resident,False,0.1
Megalaima_rafflesii,PICIFORMES,resident,False,0.1
Megalaima_rubricapillus,PICIFORMES,resident,False,0.1
Megalaima_virens,PICIFORMES,resident,False,0.1
Megalaima_viridis,PICIFORMES,resident,False,0.1
Megalaima_zeylanica,PICIFORMES,resident,False,0.1
Megalurulus_grosvenori,PASSERIFORMES,resident,False,0.1
Megalurulus_llaneae,PASSERIFORMES,resident,False,0.1
Megalurulus_mariei,PASSERIFORMES,resident,False,0.1
Megalurulus_rubiginosus,PASSERIFORMES,resident,False,0.1
Megalurulus_rufus,PASSERIFORMES,resident,False,0.1
Megalurulus_whitneyi,PASSERIFORMES,resident,False,0.1
Megalurus_albolimbatus,PASSERIFORMES,resident,False,0.1
Megalurus_carteri,PASSERIFORMES,resident,False,0.1
Megalurus_cruralis,PASSERIFORMES,directional migratory,False,1.0
Megalurus_gramineus,PASSERIFORMES,resident,False,0.1
Megalurus_macrurus,PASSERIFORMES,resident,False,0.1
Megalurus_mathewsi,PASSERIFORMES,directional migratory,False,1.0
Megalurus_palustris,PASSERIFORMES,resident,False,0.1
