farm_id,n_turbines,centroid_lat,centroid_lon,hub_height,rotor_diam,capacity_kw,hub_height_imputed,rotor_diam_imputed,capacity_imputed,pc1_angle,explained_var_ratio,grid_dist_km,spring_dir,autumn_dir,spring_conc,autumn_conc,budget,theta_econ,theta_eco,aep_cost_pct,risk_reduction,risk_reduction_abs
6766.0,6.0,50.0941,3.3491,91.0,117.0,3600.0,False,False,False,3.49,0.9175,12.613298864780973,53.8,241.1,0.8612,0.6657,0.005,30,30,0.0,0.0,0.0
6766.0,6.0,50.0941,3.3491,91.0,117.0,3600.0,False,False,False,3.49,0.9175,12.613298864780973,53.8,241.1,0.8612,0.6657,0.01,30,60,0.663,96.76,0.201433
6766.0,6.0,50.0941,3.3491,91.0,117.0,3600.0,False,False,False,3.49,0.9175,12.613298864780973,53.8,241.1,0.8612,0.6657,0.02,30,60,0.663,96.76,0.201433
6766.0,6.0,50.0941,3.3491,91.0,117.0,3600.0,False,False,False,3.49,0.9175,12.613298864780973,53.8,241.1,0.8612,0.6657,0.05,30,60,0.663,96.76,0.201433
1797.0,6.0,50.656,6.3868,98.0,82.0,2350.0,False,False,False,173.01,0.9984,13.194784018024022,52.5,235.0,0.8977,0.6856,0.005,40,50,0.2712,92.14,0.0512
1797.0,6.0,50.656,6.3868,98.0,82.0,2350.0,False,False,False,173.01,0.9984,13.194784018024022,52.5,235.0,0.8977,0.6856,0.01,40,50,0.2712,92.14,0.0512
1797.0,6.0,50.656,6.3868,98.0,82.0,2350.0,False,False,False,173.01,0.9984,13.194784018024022,52.5,235.0,0.8977,0.6856,0.02,40,50,0.2712,92.14,0.0512
1797.0,6.0,50.656,6.3868,98.0,82.0,2350.0,False,False,False,173.01,0.9984,13.194784018024022,52.5,235.0,0.8977,0.6856,0.05,40,50,0.2712,92.14,0.0512
1631.0,6.0,48.0237,-2.0775,99.5,82.0,2000.0,False,False,False,3.1,0.9128,6.123466504064929,68.2,250.4,0.8792,0.6724,0.005,30,70,0.2732,99.85,0.398156
1631.0,6.0,48.0237,-2.0775,99.5,82.0,2000.0,False,False,False,3.1,0.9128,6.123466504064929,68.2,250.4,0.8792,0.6724,0.01,30,70,0.2732,99.85,0.398156
1631.0,6.0,48.0237,-2.0775,99.5,82.0,2000.0,False,False,False,3.1,0.9128,6.123466504064929,68.2,250.4,0.8792,0.6724,0.02,30,70,0.2732,99.85,0.398156
1631.0,6.0,48.0237,-2.0775,99.5,82.0,2000.0,False,False,False,3.1,0.9128,6.123466504064929,68.2,250.4,0.8792,0.6724,0.05,30,70,0.2732,99.85,0.398156
4443.0,6.0,52.465,7.7069,160.0,30.0,4200.0,False,False,False,173.01,0.9626,4.954779034144018,56.3,237.3,0.8785,0.5812,0.005,50,60,0.0938,75.21,0.010286
4443.0,6.0,52.465,7.7069,160.0,30.0,4200.0,False,False,False,173.01,0.9626,4.954779034144018,56.3,237.3,0.8785,0.5812,0.01,50,60,0.0938,75.21,0.010286
4443.0,6.0,52.465,7.7069,160.0,30.0,4200.0,False,False,False,173.01,0.9626,4.954779034144018,56.3,237.3,0.8785,0.5812,0.02,50,60,0.0938,75.21,0.010286
4443.0,6.0,52.465,7.7069,160.0,30.0,4200.0,False,False,False,173.01,0.9626,4.954779034144018,56.3,237.3,0.8785,0.5812,0.05,50,60,0.0938,75.21,0.010286
4451.0,6.0,48.9062,0.5747,80.0,92.0,2050.0,False,False,False,22.97,0.9855,11.696681958867979,60.3,246.9,0.8502,0.6433,0.005,60,60,0.0,0.0,0.0
4451.0,6.0,48.9062,0.5747,80.0,92.0,2050.0,False,False,False,22.97,0.9855,11.696681958867979,60.3,246.9,0.8502,0.6433,0.01,60,60,0.0,0.0,0.0
4451.0,6.0,48.9062,0.5747,80.0,92.0,2050.0,False,False,False,22.97,0.9855,11.696681958867979,60.3,246.9,0.8502,0.6433,0.02,60,60,0.0,0.0,0.0
4451.0,6.0,48.9062,0.5747,80.0,92.0,2050.0,False,False,False,22.97,0.9855,11.696681958867979,60.3,246.9,0.8502,0.6433,0.05,60,60,0.0,0.0,0.0
5562.0,6.0,47.4434,-1.0265,73.0,53.0,800.0,False,False,False,33.55,0.8818,6.56094773694678,66.6,248.1,0.8925,0.6878,0.005,120,110,0.2022,27.27,0.172792
5562.0,6.0,47.4434,-1.0265,73.0,53.0,800.0,False,False,False,33.55,0.8818,6.56094773694678,66.6,248.1,0.8925,0.6878,0.01,120,90,0.7829,76.38,0.483898
5562.0,6.0,47.4434,-1.0265,73.0,53.0,800.0,False,False,False,33.55,0.8818,6.56094773694678,66.6,248.1,0.8925,0.6878,0.02,120,80,1.423,92.29,0.584688
5562.0,6.0,47.4434,-1.0265,73.0,53.0,800.0,False,False,False,33.55,0.8818,6.56094773694678,66.6,248.1,0.8925,0.6878,0.05,120,70,2.4565,99.61,0.631062
2794.0,6.0,45.7589,2.0499,85.0,77.0,1500.0,False,False,False,164.75,0.72,3.694853301160511,52.8,238.4,0.9474,0.8145,0.005,60,60,0.0,0.0,0.0
2794.0,6.0,45.7589,2.0499,85.0,77.0,1500.0,False,False,False,164.75,0.72,3.694853301160511,52.8,238.4,0.9474,0.8145,0.01,60,60,0.0,0.0,0.0
2794.0,6.0,45.7589,2.0499,85.0,77.0,1500.0,False,False,False,164.75,0.72,3.694853301160511,52.8,238.4,0.9474,0.8145,0.02,60,60,0.0,0.0,0.0
2794.0,6.0,45.7589,2.0499,85.0,77.0,1500.0,False,False,False,164.75,0.72,3.694853301160511,52.8,238.4,0.9474,0.8145,0.05,60,60,0.0,0.0,0.0
5560.0,6.0,47.1066,-0.4931,84.0,131.0,2700.0,False,False,False,142.67,0.9952,11.842837198514053,63.7,246.1,0.9096,0.7178,0.005,170,10,0.2305,28.33,0.263618
5560.0,6.0,47.1066,-0.4931,84.0,131.0,2700.0,False,False,False,142.67,0.9952,11.842837198514053,63.7,246.1,0.9096,0.7178,0.01,170,20,0.8065,46.72,0.434729
5560.0,6.0,47.1066,-0.4931,84.0,131.0,2700.0,False,False,False,142.67,0.9952,11.842837198514053,63.7,246.1,0.9096,0.7178,0.02,170,40,1.5392,81.12,0.754848
5560.0,6.0,47.1066,-0.4931,84.0,131.0,2700.0,False,False,False,142.67,0.9952,11.842837198514053,63.7,246.1,0.9096,0.7178,0.05,170,60,2.9292,99.21,0.923209
1427.0,6.0,54.1927,10.3512,60.0,43.0,2000.0,False,False,True,171.76,0.9272,9.622366053489957,62.5,239.8,0.8779,0.5364,0.005,60,60,0.0,0.0,0.0
1427.0,6.0,54.1927,10.3512,60.0,43.0,2000.0,False,False,True,171.76,0.9272,9.622366053489957,62.5,239.8,0.8779,0.5364,0.01,60,60,0.0,0.0,0.0
1427.0,6.0,54.1927,10.3512,60.0,43.0,2000.0,False,False,True,171.76,0.9272,9.622366053489957,62.5,239.8,0.8779,0.5364,0.02,60,60,0.0,0.0,0.0
1427.0,6.0,54.1927,10.3512,60.0,43.0,2000.0,False,False,True,171.76,0.9272,9.622366053489957,62.5,239.8,0.8779,0.5364,0.05,60,60,0.0,0.0,0.0
1432.0,6.0,51.9212,8.5209,30.4,40.0,2000.0,False,False,True,11.75,0.9871,8.873003806759565,54.3,233.9,0.8829,0.6271,0.005,30,50,0.0411,96.88,0.161974
1432.0,6.0,51.9212,8.5209,30.4,40.0,2000.0,False,False,True,11.75,0.9871,8.873003806759565,54.3,233.9,0.8829,0.6271,0.01,30,50,0.0411,96.88,0.161974
1432.0,6.0,51.9212,8.5209,30.4,40.0,2000.0,False,False,True,11.75,0.9871,8.873003806759565,54.3,233.9,0.8829,0.6271,0.02,30,50,0.0411,96.88,0.161974
1432.0,6.0,51.9212,8.5209,30.4,40.0,2000.0,False,False,True,11.75,0.9871,8.873003806759565,54.3,233.9,0.8829,0.6271,0.05,30,50,0.0411,96.88,0.161974
5566.0,6.0,48.4449,-3.4237,62.1,53.0,800.0,False,False,False,31.0,0.9584,8.188002912671132,68.2,253.3,0.8744,0.6645,0.005,80,70,0.0273,93.28,0.027648
5566.0,6.0,48.4449,-3.4237,62.1,53.0,800.0,False,False,False,31.0,0.9584,8.188002912671132,68.2,253.3,0.8744,0.6645,0.01,80,70,0.0273,93.28,0.027648
5566.0,6.0,48.4449,-3.4237,62.1,53.0,800.0,False,False,False,31.0,0.9584,8.188002912671132,68.2,253.3,0.8744,0.6645,0.02,80,70,0.0273,93.28,0.027648
5566.0,6.0,48.4449,-3.4237,62.1,53.0,800.0,False,False,False,31.0,0.9584,8.188002912671132,68.2,253.3,0.8744,0.6645,0.05,80,70,0.0273,93.28,0.027648
4457.0,6.0,51.2048,3.6956,116.5,114.0,2000.0,False,False,False,169.05,1.0,6.343313751859855,54.3,242.8,0.8567,0.6119,0.005,10,60,0.4289,98.77,0.542149
4457.0,6.0,51.2048,3.6956,116.5,114.0,2000.0,False,False,False,169.05,1.0,6.343313751859855,54.3,242.8,0.8567,0.6119,0.01,10,60,0.4289,98.77,0.542149
4457.0,6.0,51.2048,3.6956,116.5,114.0,2000.0,False,False,False,169.05,1.0,6.343313751859855,54.3,242.8,0.8567,0.6119,0.02,10,60,0.4289,98.77,0.542149
4457.0,6.0,51.2048,3.6956,116.5,114.0,2000.0,False,False,False,169.05,1.0,6.343313751859855,54.3,242.8,0.8567,0.6119,0.05,10,60,0.4289,98.77,0.542149
4458.0,6.0,47.4054,6.3413,112.0,120.0,2780.0,False,False,False,58.4,0.9981,12.357080327376824,46.5,232.3,0.9332,0.818,0.005,130,100,0.2995,38.28,0.372092
4458.0,6.0,47.4054,6.3413,112.0,120.0,2780.0,False,False,False,58.4,0.9981,12.357080327376824,46.5,232.3,0.9332,0.818,0.01,130,100,0.2995,38.28,0.372092
4458.0,6.0,47.4054,6.3413,112.0,120.0,2780.0,False,False,False,58.4,0.9981,12.357080327376824,46.5,232.3,0.9332,0.818,0.02,130,90,1.355,56.05,0.544789
4458.0,6.0,47.4054,6.3413,112.0,120.0,2780.0,False,False,False,58.4,0.9981,12.357080327376824,46.5,232.3,0.9332,0.818,0.05,130,50,3.7604,99.72,0.969234
4464.0,6.0,52.7153,10.8906,120.0,117.0,2000.0,False,False,True,152.61,0.8185,8.704217752417172,55.4,230.1,0.8641,0.6534,0.005,0,50,0.4075,99.21,0.634183
4464.0,6.0,52.7153,10.8906,120.0,117.0,2000.0,False,False,True,152.61,0.8185,8.704217752417172,55.4,230.1,0.8641,0.6534,0.01,0,50,0.4075,99.21,0.634183
4464.0,6.0,52.7153,10.8906,120.0,117.0,2000.0,False,False,True,152.61,0.8185,8.704217752417172,55.4,230.1,0.8641,0.6534,0.02,0,50,0.4075,99.21,0.634183
4464.0,6.0,52.7153,10.8906,120.0,117.0,2000.0,False,False,True,152.61,0.8185,8.704217752417172,55.4,230.1,0.8641,0.6534,0.05,0,50,0.4075,99.21,0.634183
1112.0,6.0,51.2824,7.9165,164.0,163.0,6800.0,False,False,False,19.77,0.8975,6.959023474902304,52.6,233.1,0.8943,0.6652,0.005,40,50,0.0604,95.07,0.046773
1112.0,6.0,51.2824,7.9165,164.0,163.0,6800.0,False,False,False,19.77,0.8975,6.959023474902304,52.6,233.1,0.8943,0.6652,0.01,40,50,0.0604,95.07,0.046773
1112.0,6.0,51.2824,7.9165,164.0,163.0,6800.0,False,False,False,19.77,0.8975,6.959023474902304,52.6,233.1,0.8943,0.6652,0.02,40,50,0.0604,95.07,0.046773
1112.0,6.0,51.2824,7.9165,164.0,163.0,6800.0,False,False,False,19.77,0.8975,6.959023474902304,52.6,233.1,0.8943,0.6652,0.05,40,50,0.0604,95.07,0.046773
5551.0,6.0,50.026,3.6416,94.0,112.0,3450.0,False,False,False,0.15,0.855,8.255183010209459,53.4,239.3,0.8638,0.6773,0.005,0,50,0.433,98.04,0.672744
5551.0,6.0,50.026,3.6416,94.0,112.0,3450.0,False,False,False,0.15,0.855,8.255183010209459,53.4,239.3,0.8638,0.6773,0.01,0,60,0.8197,98.91,0.678723
5551.0,6.0,50.026,3.6416,94.0,112.0,3450.0,False,False,False,0.15,0.855,8.255183010209459,53.4,239.3,0.8638,0.6773,0.02,0,60,0.8197,98.91,0.678723
5551.0,6.0,50.026,3.6416,94.0,112.0,3450.0,False,False,False,0.15,0.855,8.255183010209459,53.4,239.3,0.8638,0.6773,0.05,0,60,0.8197,98.91,0.678723
4082.0,6.0,53.83,11.1438,135.5,120.0,5150.0,False,False,False,0.24,0.8611,11.673474640127539,57.6,234.3,0.8728,0.6042,0.005,70,60,0.1678,91.13,0.052131
4082.0,6.0,53.83,11.1438,135.5,120.0,5150.0,False,False,False,0.24,0.8611,11.673474640127539,57.6,234.3,0.8728,0.6042,0.01,70,60,0.1678,91.13,0.052131
4082.0,6.0,53.83,11.1438,135.5,120.0,5150.0,False,False,False,0.24,0.8611,11.673474640127539,57.6,234.3,0.8728,0.6042,0.02,70,60,0.1678,91.13,0.052131
4082.0,6.0,53.83,11.1438,135.5,120.0,5150.0,False,False,False,0.24,0.8611,11.673474640127539,57.6,234.3,0.8728,0.6042,0.05,70,60,0.1678,91.13,0.052131
5582.0,6.0,48.6433,-0.257,98.0,82.0,2050.0,False,False,False,4.45,0.9843,11.854226080586598,63.0,248.5,0.8509,0.646,0.005,10,60,0.1481,98.38,0.665318
5582.0,6.0,48.6433,-0.257,98.0,82.0,2050.0,False,False,False,4.45,0.9843,11.854226080586598,63.0,248.5,0.8509,0.646,0.01,10,70,0.5391,98.71,0.667565
5582.0,6.0,48.6433,-0.257,98.0,82.0,2050.0,False,False,False,4.45,0.9843,11.854226080586598,63.0,248.5,0.8509,0.646,0.02,10,70,0.5391,98.71,0.667565
5582.0,6.0,48.6433,-0.257,98.0,82.0,2050.0,False,False,False,4.45,0.9843,11.854226080586598,63.0,248.5,0.8509,0.646,0.05,10,70,0.5391,98.71,0.667565
5584.0,6.0,48.3156,-2.6799,61.0,61.5,1550.0,False,False,False,11.89,0.9877,8.833891996186875,68.5,251.8,0.8772,0.6687,0.005,60,70,0.2305,97.32,0.029671
5584.0,6.0,48.3156,-2.6799,61.0,61.5,1550.0,False,False,False,11.89,0.9877,8.833891996186875,68.5,251.8,0.8772,0.6687,0.01,60,70,0.2305,97.32,0.029671
5584.0,6.0,48.3156,-2.6799,61.0,61.5,1550.0,False,False,False,11.89,0.9877,8.833891996186875,68.5,251.8,0.8772,0.6687,0.02,60,70,0.2305,97.32,0.029671
5584.0,6.0,48.3156,-2.6799,61.0,61.5,1550.0,False,False,False,11.89,0.9877,8.833891996186875,68.5,251.8,0.8772,0.6687,0.05,60,70,0.2305,97.32,0.029671
5587.0,6.0,45.6797,2.6509,100.0,100.0,2000.0,False,False,False,50.42,0.6682,10.53027469405687,51.0,237.2,0.9451,0.8109,0.005,0,20,0.3584,52.16,0.339763
5587.0,6.0,45.6797,2.6509,100.0,100.0,2000.0,False,False,False,50.42,0.6682,10.53027469405687,51.0,237.2,0.9451,0.8109,0.01,0,40,0.6582,90.79,0.591358
5587.0,6.0,45.6797,2.6509,100.0,100.0,2000.0,False,False,False,50.42,0.6682,10.53027469405687,51.0,237.2,0.9451,0.8109,0.02,0,50,1.5904,98.86,0.643916
5587.0,6.0,45.6797,2.6509,100.0,100.0,2000.0,False,False,False,50.42,0.6682,10.53027469405687,51.0,237.2,0.9451,0.8109,0.05,0,50,1.5904,98.86,0.643916
5572.0,6.0,48.1643,5.0411,91.0,117.0,2400.0,False,False,False,100.33,0.8952,9.954435739086028,50.3,233.6,0.9045,0.7719,0.005,130,110,0.3691,24.62,0.235642
5572.0,6.0,48.1643,5.0411,91.0,117.0,2400.0,False,False,False,100.33,0.8952,9.954435739086028,50.3,233.6,0.9045,0.7719,0.01,130,20,0.9956,70.92,0.678941
5572.0,6.0,48.1643,5.0411,91.0,117.0,2400.0,False,False,False,100.33,0.8952,9.954435739086028,50.3,233.6,0.9045,0.7719,0.02,130,50,1.6455,99.81,0.955461
5572.0,6.0,48.1643,5.0411,91.0,117.0,2400.0,False,False,False,100.33,0.8952,9.954435739086028,50.3,233.6,0.9045,0.7719,0.05,130,50,1.6455,99.81,0.955461
2857.0,6.0,54.1334,9.9557,141.0,77.0,2475.0,False,False,False,63.28,0.858,13.322965956966586,63.1,240.4,0.8774,0.5268,0.005,150,0,0.4103,21.8,0.217588
2857.0,6.0,54.1334,9.9557,141.0,77.0,2475.0,False,False,False,63.28,0.858,13.322965956966586,63.1,240.4,0.8774,0.5268,0.01,150,110,0.9881,44.83,0.447459
2857.0,6.0,54.1334,9.9557,141.0,77.0,2475.0,False,False,False,63.28,0.858,13.322965956966586,63.1,240.4,0.8774,0.5268,0.02,150,80,1.8114,90.48,0.903135
2857.0,6.0,54.1334,9.9557,141.0,77.0,2475.0,False,False,False,63.28,0.858,13.322965956966586,63.1,240.4,0.8774,0.5268,0.05,150,60,2.4021,99.82,0.996309
2872.0,6.0,49.0538,-0.9299,85.0,82.0,2300.0,False,False,False,111.87,0.9377,7.7896305740576635,64.2,250.5,0.8482,0.6378,0.005,10,70,0.2452,99.16,0.694752
2872.0,6.0,49.0538,-0.9299,85.0,82.0,2300.0,False,False,False,111.87,0.9377,7.7896305740576635,64.2,250.5,0.8482,0.6378,0.01,10,70,0.2452,99.16,0.694752
2872.0,6.0,49.0538,-0.9299,85.0,82.0,2300.0,False,False,False,111.87,0.9377,7.7896305740576635,64.2,250.5,0.8482,0.6378,0.02,10,70,0.2452,99.16,0.694752
2872.0,6.0,49.0538,-0.9299,85.0,82.0,2300.0,False,False,False,111.87,0.9377,7.7896305740576635,64.2,250.5,0.8482,0.6378,0.05,10,70,0.2452,99.16,0.694752
5602.0,6.0,53.1409,7.8326,53.9,71.0,3000.0,False,False,False,170.0,0.8966,13.468014775445479,60.3,241.8,0.8706,0.5229,0.005,30,60,0.1572,99.85,0.262842
5602.0,6.0,53.1409,7.8326,53.9,71.0,3000.0,False,False,False,170.0,0.8966,13.468014775445479,60.3,241.8,0.8706,0.5229,0.01,30,60,0.1572,99.85,0.262842
5602.0,6.0,53.1409,7.8326,53.9,71.0,3000.0,False,False,False,170.0,0.8966,13.468014775445479,60.3,241.8,0.8706,0.5229,0.02,30,60,0.1572,99.85,0.262842
5602.0,6.0,53.1409,7.8326,53.9,71.0,3000.0,False,False,False,170.0,0.8966,13.468014775445479,60.3,241.8,0.8706,0.5229,0.05,30,60,0.1572,99.85,0.262842
5607.0,6.0,50.1082,10.0051,149.0,144.0,3900.0,False,False,False,31.09,0.99,12.015711139913266,49.1,228.9,0.8968,0.7816,0.005,140,100,0.4297,39.6,0.395859
5607.0,6.0,50.1082,10.0051,149.0,144.0,3900.0,False,False,False,31.09,0.99,12.015711139913266,49.1,228.9,0.8968,0.7816,0.01,140,90,0.9369,56.96,0.569401
5607.0,6.0,50.1082,10.0051,149.0,144.0,3900.0,False,False,False,31.09,0.99,12.015711139913266,49.1,228.9,0.8968,0.7816,0.02,140,70,1.8983,87.16,0.871347
5607.0,6.0,50.1082,10.0051,149.0,144.0,3900.0,False,False,False,31.09,0.99,12.015711139913266,49.1,228.9,0.8968,0.7816,0.05,140,50,3.0669,99.97,0.999393
5598.0,6.0,50.1605,9.5163,139.0,85.0,2750.0,False,False,False,39.02,0.9026,10.002342179073636,49.9,229.0,0.8974,0.7591,0.005,120,90,0.3169,52.51,0.466655
5598.0,6.0,50.1605,9.5163,139.0,85.0,2750.0,False,False,False,39.02,0.9026,10.002342179073636,49.9,229.0,0.8974,0.7591,0.01,120,50,0.9176,99.98,0.888521
5598.0,6.0,50.1605,9.5163,139.0,85.0,2750.0,False,False,False,39.02,0.9026,10.002342179073636,49.9,229.0,0.8974,0.7591,0.02,120,50,0.9176,99.98,0.888521
5598.0,6.0,50.1605,9.5163,139.0,85.0,2750.0,False,False,False,39.02,0.9026,10.002342179073636,49.9,229.0,0.8974,0.7591,0.05,120,50,0.9176,99.98,0.888521
4070.0,6.0,55.6573,11.0529,80.0,101.0,2000.0,False,False,True,160.75,1.0,125.64295141748549,64.1,244.6,0.8797,0.4931,0.005,30,60,0.4125,98.24,0.31165
4070.0,6.0,55.6573,11.0529,80.0,101.0,2000.0,False,False,True,160.75,1.0,125.64295141748549,64.1,244.6,0.8797,0.4931,0.01,30,60,0.4125,98.24,0.31165
4070.0,6.0,55.6573,11.0529,80.0,101.0,2000.0,False,False,True,160.75,1.0,125.64295141748549,64.1,244.6,0.8797,0.4931,0.02,30,60,0.4125,98.24,0.31165
4070.0,6.0,55.6573,11.0529,80.0,101.0,2000.0,False,False,True,160.75,1.0,125.64295141748549,64.1,244.6,0.8797,0.4931,0.05,30,60,0.4125,98.24,0.31165
5975.0,6.0,46.2724,1.0529,89.0,122.0,2200.0,False,False,False,163.77,0.9997,4.519752626738829,56.4,240.9,0.948,0.7677,0.005,10,20,0.2665,30.91,0.172853
5975.0,6.0,46.2724,1.0529,89.0,122.0,2200.0,False,False,False,163.77,0.9997,4.519752626738829,56.4,240.9,0.948,0.7677,0.01,10,40,0.8095,81.94,0.458256
5975.0,6.0,46.2724,1.0529,89.0,122.0,2200.0,False,False,False,163.77,0.9997,4.519752626738829,56.4,240.9,0.948,0.7677,0.02,10,40,0.8095,81.94,0.458256
5975.0,6.0,46.2724,1.0529,89.0,122.0,2200.0,False,False,False,163.77,0.9997,4.519752626738829,56.4,240.9,0.948,0.7677,0.05,10,50,2.5192,95.91,0.536382
5952.0,6.0,53.3587,6.8662,40.0,54.0,2000.0,False,False,True,160.08,0.9193,14.639622034622388,60.7,244.9,0.8641,0.5017,0.005,100,90,0.2877,42.01,0.157639
5952.0,6.0,53.3587,6.8662,40.0,54.0,2000.0,False,False,True,160.08,0.9193,14.639622034622388,60.7,244.9,0.8641,0.5017,0.01,100,80,0.8787,74.94,0.281219
5952.0,6.0,53.3587,6.8662,40.0,54.0,2000.0,False,False,True,160.08,0.9193,14.639622034622388,60.7,244.9,0.8641,0.5017,0.02,100,70,1.6643,94.82,0.355834
5952.0,6.0,53.3587,6.8662,40.0,54.0,2000.0,False,False,True,160.08,0.9193,14.639622034622388,60.7,244.9,0.8641,0.5017,0.05,100,60,2.6721,99.26,0.372485
5642.0,6.0,49.6957,1.9201,71.3,92.0,2350.0,False,False,False,168.31,0.7905,8.296245109714848,55.5,244.6,0.8505,0.6445,0.005,0,40,0.3275,84.38,0.622838
5642.0,6.0,49.6957,1.9201,71.3,92.0,2350.0,False,False,False,168.31,0.7905,8.296245109714848,55.5,244.6,0.8505,0.6445,0.01,0,50,0.5905,95.58,0.705554
5642.0,6.0,49.6957,1.9201,71.3,92.0,2350.0,False,False,False,168.31,0.7905,8.296245109714848,55.5,244.6,0.8505,0.6445,0.02,0,60,1.0129,99.15,0.731897
5642.0,6.0,49.6957,1.9201,71.3,92.0,2350.0,False,False,False,168.31,0.7905,8.296245109714848,55.5,244.6,0.8505,0.6445,0.05,0,60,1.0129,99.15,0.731897
5611.0,6.0,54.0678,10.292,121.5,126.0,3600.0,False,False,False,42.59,0.9821,8.100477251878901,61.7,238.2,0.8771,0.5535,0.005,130,110,0.2658,33.89,0.297716
5611.0,6.0,54.0678,10.292,121.5,126.0,3600.0,False,False,False,42.59,0.9821,8.100477251878901,61.7,238.2,0.8771,0.5535,0.01,130,90,0.7525,72.08,0.633203
5611.0,6.0,54.0678,10.292,121.5,126.0,3600.0,False,False,False,42.59,0.9821,8.100477251878901,61.7,238.2,0.8771,0.5535,0.02,130,60,1.4109,99.9,0.877517
5611.0,6.0,54.0678,10.292,121.5,126.0,3600.0,False,False,False,42.59,0.9821,8.100477251878901,61.7,238.2,0.8771,0.5535,0.05,130,60,1.4109,99.9,0.877517
5624.0,6.0,51.6971,15.1153,121.0,117.0,3000.0,False,False,False,83.63,0.7695,10.107223687736878,46.8,226.4,0.8717,0.787,0.005,30,40,0.3061,83.77,0.068463
5624.0,6.0,51.6971,15.1153,121.0,117.0,3000.0,False,False,False,83.63,0.7695,10.107223687736878,46.8,226.4,0.8717,0.787,0.01,30,50,0.5492,95.71,0.078217
5624.0,6.0,51.6971,15.1153,121.0,117.0,3000.0,False,False,False,83.63,0.7695,10.107223687736878,46.8,226.4,0.8717,0.787,0.02,30,50,0.5492,95.71,0.078217
5624.0,6.0,51.6971,15.1153,121.0,117.0,3000.0,False,False,False,83.63,0.7695,10.107223687736878,46.8,226.4,0.8717,0.787,0.05,30,50,0.5492,95.71,0.078217
6820.0,6.0,51.9041,10.1425,155.5,150.0,4200.0,False,False,False,165.0,0.6365,13.120356884423565,53.8,230.1,0.8679,0.6633,0.005,0,30,0.2229,77.01,0.480584
6820.0,6.0,51.9041,10.1425,155.5,150.0,4200.0,False,False,False,165.0,0.6365,13.120356884423565,53.8,230.1,0.8679,0.6633,0.01,0,50,0.6644,99.6,0.621558
6820.0,6.0,51.9041,10.1425,155.5,150.0,4200.0,False,False,False,165.0,0.6365,13.120356884423565,53.8,230.1,0.8679,0.6633,0.02,0,50,0.6644,99.6,0.621558
6820.0,6.0,51.9041,10.1425,155.5,150.0,4200.0,False,False,False,165.0,0.6365,13.120356884423565,53.8,230.1,0.8679,0.6633,0.05,0,50,0.6644,99.6,0.621558
6783.0,6.0,53.3599,9.6821,125.0,82.0,4200.0,False,False,False,154.64,0.8661,13.125683283715514,58.6,235.5,0.8759,0.5849,0.005,50,60,0.1988,83.48,0.014263
6783.0,6.0,53.3599,9.6821,125.0,82.0,4200.0,False,False,False,154.64,0.8661,13.125683283715514,58.6,235.5,0.8759,0.5849,0.01,50,60,0.1988,83.48,0.014263
6783.0,6.0,53.3599,9.6821,125.0,82.0,4200.0,False,False,False,154.64,0.8661,13.125683283715514,58.6,235.5,0.8759,0.5849,0.02,50,60,0.1988,83.48,0.014263
6783.0,6.0,53.3599,9.6821,125.0,82.0,4200.0,False,False,False,154.64,0.8661,13.125683283715514,58.6,235.5,0.8759,0.5849,0.05,50,60,0.1988,83.48,0.014263
108.0,6.0,52.2875,10.0236,64.5,71.0,2000.0,False,False,True,167.01,0.9839,4.490183183792516,54.3,231.1,0.8703,0.6434,0.005,150,10,0.3221,52.84,0.520021
108.0,6.0,52.2875,10.0236,64.5,71.0,2000.0,False,False,True,167.01,0.9839,4.490183183792516,54.3,231.1,0.8703,0.6434,0.01,150,40,0.665,94.84,0.933324
108.0,6.0,52.2875,10.0236,64.5,71.0,2000.0,False,False,True,167.01,0.9839,4.490183183792516,54.3,231.1,0.8703,0.6434,0.02,150,50,1.2622,99.66,0.980766
108.0,6.0,52.2875,10.0236,64.5,71.0,2000.0,False,False,True,167.01,0.9839,4.490183183792516,54.3,231.1,0.8703,0.6434,0.05,150,50,1.2622,99.66,0.980766
5570.0,6.0,48.4894,4.4031,100.0,100.0,2200.0,False,False,False,14.86,0.9996,7.013162948425413,51.6,234.6,0.8881,0.7578,0.005,60,50,0.0545,78.31,0.01221
5570.0,6.0,48.4894,4.4031,100.0,100.0,2200.0,False,False,False,14.86,0.9996,7.013162948425413,51.6,234.6,0.8881,0.7578,0.01,60,50,0.0545,78.31,0.01221
5570.0,6.0,48.4894,4.4031,100.0,100.0,2200.0,False,False,False,14.86,0.9996,7.013162948425413,51.6,234.6,0.8881,0.7578,0.02,60,50,0.0545,78.31,0.01221
5570.0,6.0,48.4894,4.4031,100.0,100.0,2200.0,False,False,False,14.86,0.9996,7.013162948425413,51.6,234.6,0.8881,0.7578,0.05,60,50,0.0545,78.31,0.01221
5542.0,6.0,46.1619,0.908,140.0,122.0,3000.0,False,False,False,111.75,0.956,11.777895549211921,56.4,240.9,0.948,0.7677,0.005,130,110,0.1403,31.75,0.285403
5542.0,6.0,46.1619,0.908,140.0,122.0,3000.0,False,False,False,111.75,0.956,11.777895549211921,56.4,240.9,0.948,0.7677,0.01,130,100,0.6261,50.97,0.458256
